ping_number,pwr_up_msec,range_m,angle_deg,surveyor_y_m,surveyor_z_m,boat_x_m,boat_y_m,boat_z_m,x_sonar_m,y_sonar_m,z_sonar_m,x_boat_m,y_boat_m,z_boat_m,map_x_m,map_y_m,map_z_m,roll_rad,pitch_rad,yaw_rad_original,yaw_rad_used,altitude_m
54279,7277729,0.9395798260811716,-28.000000209988556,-0.4411060123528992,-0.8295997441205298,51.37276077270508,41.810916900634766,17.130352020263672,0.8295997441205298,0.0,0.4411060123528992,0.8499934430134223,0.1809327414733451,0.5398539942870682,51.50835170136489,42.69946530637619,17.618987544934278,-0.0297776088118553,0.0527873337268829,-1.9431082010269165,1.1984844525628766,-0.5398539942870682
54280,7277779,0.8458298980258405,-7.000000052497138,-0.1030807350740652,-0.8395252101342724,51.35041427612305,41.77793502807617,17.120960235595703,0.8395252101342724,0.0,0.1030807350740652,0.8435310949020938,0.16489170928928873,0.20212551414602253,51.50489767896005,42.634525655465204,17.269203558025517,-0.0261838492006063,0.0583116449415683,-1.9459478855133057,1.1956447680764875,-0.20212551414602253
54281,7277829,0.6480019219452515,-12.999999792575526,-0.1457687132726386,-0.6313936751944694,51.334869384765625,41.75605392456055,17.12980842590332,0.6313936751944694,0.0,0.1457687132726386,0.63771258614651,0.1669174726809145,0.25480982922545714,51.41391022429891,42.425734209263204,17.341344938714244,-0.023956773802638,0.0607837885618209,-1.9476922750473025,1.1939003785424906,-0.25480982922545714
54282,7277879,0.7886269013397396,-11.000000021511672,-0.1504771070622028,-0.7741376038966907,51.31260681152344,41.72330474853516,17.139728546142578,0.7741376038966907,0.0,0.1504771070622028,0.7805166286371134,0.16714091010228613,0.2525841433798949,51.446446058039726,42.5251640679433,17.339852829691797,-0.0216859709471464,0.0619205385446548,-1.9500969648361208,1.1914956887536723,-0.2525841433798949
54283,7277929,0.6876739935250953,-22.999999501668448,-0.2686956300171887,-0.6330072509698595,51.2982063293457,41.70091247558594,17.1597957611084,0.6330072509698595,0.0,0.2686956300171887,0.6452796387417146,0.17275098502549446,0.37737548647026414,51.37802492561827,42.38719464158845,17.49339245339799,-0.0213126894086599,0.0609685778617858,-1.951280117034912,1.190312536554881,-0.37737548647026414
54286,7278079,0.8076713711488992,-28.99999966863366,-0.3915668466450879,-0.7064053003637254,51.234130859375,41.6143798828125,17.2403507232666,0.7064053003637254,0.0,0.3915668466450879,0.7245439853639212,0.17858185411401076,0.4964039446249079,51.33345341900096,42.37889704113633,17.697429365693488,-0.0265749283134937,0.0467603169381618,-1.951293706893921,1.1902989466958722,-0.4964039446249079
54287,7278129,0.5972790095256642,-25.99999958515105,-0.2618298804718968,-0.5368308196369045,51.21945571899414,41.592559814453125,17.25943374633789,0.5368308196369045,0.0,0.2618298804718968,0.5488837733679457,0.17242517001452756,0.3751902074990243,51.25802614707172,42.1842883415384,17.60604765263096,-0.0293334443122148,0.0419737361371517,-1.9502462148666384,1.1913464387231547,-0.3751902074990243
54288,7278179,0.3597790273488499,1.9999999845072665,0.0125561068813654,-0.3595598596896882,51.19423675537109,41.55967330932617,17.284019470214844,0.3595598596896882,0.0,-0.0125561068813654,0.3585284047406401,0.15940414836366132,0.110033744394007,51.1761127840721,41.956237021158444,17.376043752602403,-0.0338187403976917,0.0348528660833835,-1.9483327865600584,1.1932598670297347,-0.110033744394007
54290,7278279,0.6200236966833472,-33.000000918308665,-0.3376891161823029,-0.5199956204247286,51.15297317504883,41.50383758544922,17.30207633972168,0.5199956204247286,0.0,0.3376891161823029,0.5357434995874901,0.1760250796168049,0.45169132795428757,51.17189003494196,42.08363145863412,17.732787610508144,-0.0398787707090377,0.0251318830996751,-1.9442100524902344,1.1973826010995587,-0.45169132795428757
54291,7278329,0.5347717960830778,-34.99999983559887,-0.3067324998014382,-0.4380594108696691,51.1379508972168,41.48152160644531,17.295501708984375,0.4380594108696691,0.0,0.3067324998014382,0.45240397950084116,0.1745560294804587,0.4247799768654519,51.12661386026996,41.98136818577664,17.702444045889784,-0.0415041409432888,0.0223814900964498,-1.942331075668335,1.1992615779214582,-0.4247799768654519
54292,7278379,0.3097717853961512,0.0,0.0,-0.3097717853961512,51.11259078979492,41.44773483276367,17.286983489990234,0.3097717853961512,0.0,-0.0,0.3094072237412653,0.16,0.12497572217237206,51.070689700091506,41.79799418218303,17.398851483901712,-0.0433187931776046,0.019519792869687,-1.9393110275268557,1.2022816260629374,-0.12497572217237206
54293,7278429,0.6512733525596559,-30.99999858592387,-0.3354305599647678,-0.5582502299112971,51.1038932800293,41.43642807006836,17.27727508544922,0.5582502299112971,0.0,0.3354305599647678,0.5738436692186775,0.17591789954652545,0.44758258001058115,51.13063952065733,42.04977965859136,17.7058288130969,-0.0437838248908519,0.0188596658408641,-1.9381815195083616,1.2034111340814315,-0.44758258001058115
54294,7278479,0.5887733423151076,-33.99999866940647,-0.3292378634397448,-0.4881152301440048,51.07097244262695,41.39111709594727,17.242935180664062,0.4881152301440048,0.0,0.3292378634397448,0.5034911950324091,0.17562402435155877,0.44480576603601396,51.069169759175246,41.93794811038426,17.670921095018347,-0.044621393084526,0.0168455429375171,-1.932692527770996,1.208900125818797,-0.44480576603601396
54295,7278529,0.7222717831609771,4.99999985454646,0.0629501319004574,-0.7195233211260442,51.06291580200195,41.37924957275391,17.228994369506836,0.7195233211260442,0.0,-0.0629501319004574,0.7156268224876234,0.1570126935478471,0.04229710502259479,51.16676679161223,42.10535636146467,17.252397006907056,-0.044655468314886,0.0165433622896671,-1.9310050010681152,1.2105876525216779,-0.04229710502259479
54296,7278579,0.822271773358807,3.999999969014533,0.0573587789252389,-0.8202687606771593,51.02936935424805,41.33404541015625,17.180992126464844,0.8202687606771593,0.0,-0.0573587789252389,0.8165245789214814,0.1572780319087825,0.042989319302229226,51.16226019337773,42.15569804685499,17.203879204904368,-0.0440465249121189,0.0160817485302686,-1.9233777523040767,1.2182149012857164,-0.042989319302229226
54298,7278679,0.3272038084105588,-6.000000166965211,-0.0342021122167582,-0.3254113516125183,50.98692321777344,41.2774658203125,17.114919662475586,0.3254113516125183,0.0,0.0342021122167582,0.32668535596679343,0.1616230655507433,0.1583405587003547,50.93840887100868,41.64420863391301,17.2600511080037,-0.0444929637014865,0.0178761631250381,-1.9122068881988523,1.2293857653909408,-0.1583405587003547
54310,7279279,0.4403479106258601,-34.99999983559887,-0.2525731842964043,-0.3607118919122781,50.75764083862305,40.93452453613281,16.85338592529297,0.3607118919122781,0.0,0.2525731842964043,0.37252366072999,0.1719858923295436,0.3744967867028295,50.688138762072434,41.3514230337713,17.21389386173367,-0.0186457000672817,0.0283717792481184,-1.8427654504776,1.298827203112193,-0.3744967867028295
54315,7279529,0.4334617842687294,9.000000250447817,0.0678083642088571,-0.4281251501193891,50.67654037475586,40.78805541992188,16.795923233032227,0.4281251501193891,0.0,-0.0678083642088571,0.42433622551884415,0.15678214552065808,0.051583194208335875,50.62830417485452,41.23949127437421,16.83029819049185,-0.0226077120751142,0.0321170948445797,-1.819584965705872,1.322007687883921,-0.051583194208335875
54318,7279679,0.5626896454486996,-9.99999970909292,-0.0977100287106846,-0.5541411258736717,50.6213264465332,40.68882369995117,16.822877883911133,0.5541411258736717,0.0,0.0977100287106846,0.5582226793092745,0.16463684174115847,0.21060861915252005,50.58402564553376,41.275609242875525,17.01617872890367,-0.0392421968281269,0.0190785881131887,-1.805561900138855,1.3360307534509381,-0.21060861915252005
54319,7279729,0.5831905582454056,-19.99999941818584,-0.1994629127523628,-0.5480198661206828,50.6019287109375,40.6513557434082,16.84437370300293,0.5480198661206828,0.0,0.1994629127523628,0.5570381920405985,0.1694655376921619,0.3124241381910531,50.55099761946661,41.239145758033374,17.14191005474856,-0.0445181131362915,0.0125889098271727,-1.8000986576080322,1.341493995981761,-0.3124241381910531
54320,7279779,0.4331905511207878,15.000000417413029,0.112117967836876,-0.4184299402151585,50.58858489990234,40.62602615356445,16.85934829711914,0.4184299402151585,0.0,-0.112117967836876,0.41250578153123396,0.15467942768966722,0.007845827557627638,50.52996175567817,41.06272049446529,16.856236747084246,-0.0471450872719287,0.0088702086359262,-1.7965296506881714,1.3450630029016217,-0.007845827557627638
54321,7279829,0.3354951040819287,14.000000104994276,0.0811636121404394,-0.3255294655284841,50.56822967529297,40.587528228759766,16.881792068481445,0.3255294655284841,0.0,-0.0811636121404394,0.32121426820382415,0.15614837054494865,0.043234697769464425,50.484352260628896,40.9357409655987,16.915594849804755,-0.0492341071367263,0.0052747363224625,-1.7915455102920532,1.35004714329774,-0.043234697769464425
54322,7279879,0.4292451194487512,-28.99999966863366,-0.2081021611812898,-0.3754262418668268,50.555397033691406,40.5618896484375,16.895217895507812,0.3754262418668268,0.0,0.2081021611812898,0.3850662294752485,0.1698755143164253,0.3294144812448985,50.45743361432644,40.97946842178427,17.214088917108917,-0.0493190176784992,0.0045832470059394,-1.7886698246002195,1.3529228289895736,-0.3294144812448985
54324,7279979,0.4501736402744427,-30.000000834826057,-0.2250868258176885,-0.3898618053121656,50.524688720703125,40.49731063842773,16.916698455810547,0.3898618053121656,0.0,0.2250868258176885,0.40030765124383133,0.17068152371980827,0.3456599032495483,50.42722126574785,40.930737645027456,17.250615050295902,-0.0456306971609592,0.0089541496708989,-1.782265543937683,1.35932710965211,-0.3456599032495483
54339,7280729,0.433310866355896,7.999999938029066,0.0603052164863359,-0.4290939148562157,50.29935836791992,39.997318267822266,16.684364318847656,0.4290939148562157,0.0,-0.0603052164863359,0.4256673512019558,0.15713820834254996,0.05902208219942169,50.2072349846842,40.44352714938249,16.726550013881972,-0.0346524119377136,0.0266385730355978,-1.723884344100952,1.4177083094888412,-0.05902208219942169
54340,7280779,0.433310866355896,0.0,0.0,-0.433310866355896,50.2883186340332,39.97032928466797,16.67098617553711,0.433310866355896,0.0,-0.0,0.43280091504991525,0.16,0.11898393866460237,50.19181755645982,40.42595071210929,16.771834906871195,-0.0307552721351385,0.0302877984941005,-1.7209762334823608,1.4206164201074323,-0.11898393866460237
54347,7281129,0.4567443975247442,-30.99999858592387,-0.2352407455646084,-0.3915063681429062,50.2099609375,39.71737289428711,16.705671310424805,0.3915063681429062,0.0,0.2352407455646084,0.4024422002536414,0.1711633792625827,0.3557106837611185,50.089849695749244,40.14397999981491,17.05404809582484,-0.0055535896681249,0.0157393235713243,-1.6976951360702517,1.4438975175195414,-0.3557106837611185
54348,7281179,0.6442443409468979,-28.99999966863366,-0.3123358510215328,-0.5634687986115626,50.19790267944336,39.673526763916016,16.717578887939453,0.5634687986115626,0.0,0.3123358510215328,0.5779372390949387,0.1748219372196186,0.424287932713438,50.09318533715347,40.27272183914852,17.13542329911783,-0.0082164956256747,0.0086119621992111,-1.695275902748108,1.4463167508416852,-0.424287932713438
54349,7281229,1.1647242936305702,-1.9999999845072665,-0.0406482913301341,-1.164014775071679,50.18971633911133,39.64434051513672,16.722789764404297,1.164014775071679,0.0,0.0406482913301341,1.1646141454247596,0.1619289697939238,0.12409869422589284,50.17012345243846,40.82076684566564,16.839343582534077,-0.0109875164926052,0.0049430560320615,-1.693368911743164,1.448223741846629,-0.12409869422589284
54350,7281279,1.2209742853883654,-1.9999999845072665,-0.0426113877168003,-1.22023050085485,50.177371978759766,39.60139083862305,16.72760009765625,1.22023050085485,0.0,0.0426113877168003,1.2208588176097572,0.16202212878064934,0.1233307456876653,50.1596865317468,40.8333104417689,16.846002850710754,-0.0169148426502943,0.0017772017745301,-1.6900190114974976,1.4515736420922956,-0.1233307456876653
54351,7281329,0.7163527188822627,3.0000000834826057,0.0374910055922646,-0.7153709823229419,50.169036865234375,39.57321548461914,16.7275390625,0.7153709823229419,0.0,-0.0374910055922646,0.7127127753793283,0.15822085959914156,0.06789901304046328,50.09326334763424,40.29974233271993,16.790948285743156,-0.0218977145850658,0.0014157859841361,-1.6872411966323853,1.4543514569574079,-0.06789901304046328
54352,7281379,1.1413527536205947,-3.999999969014533,-0.0796167427749819,-1.1385724757200204,50.15578842163086,39.52950668334961,16.725662231445312,1.1385724757200204,0.0,0.0796167427749819,1.1410896725021558,0.16377822257413527,0.16421141343286538,50.116055147677244,40.682884541448125,16.880630352590416,-0.029980419203639,0.0037323934957385,-1.6830015182495115,1.4585911353402816,-0.16421141343286538
54353,7281429,0.981151359155774,-4.99999985454646,-0.0855129729737808,-0.9774177822335792,50.14687728881836,39.50080490112305,16.7236328125,0.9774177822335792,0.0,0.0855129729737808,0.9804102889861105,0.16405802892218396,0.17791025223684018,50.08472167602032,40.49510086517089,16.888810429417397,-0.0358451418578624,0.0068694953806698,-1.6801813840866089,1.4614112695031842,-0.17791025223684018
54354,7281479,0.7405263022519648,0.0,0.0,-0.7405263022519648,50.13330841064453,39.45839691162109,16.719051361083984,0.7405263022519648,0.0,-0.0,0.7396547977865394,0.16,0.10408364664499317,50.047835407609405,40.21250403365409,16.80588130775463,-0.0453416518867015,0.0133659690618515,-1.676491618156433,1.46510103543336,-0.10408364664499317
54355,7281529,1.1613481328822672,-7.999999938029066,-0.1616284197035211,-1.1500459728607682,50.12422180175781,39.43046951293945,16.716638565063477,1.1500459728607682,0.0,0.1616284197035211,1.1565228434596588,0.1676700970507116,0.24547780769596095,50.06507668710945,40.60353776137558,16.93188364139383,-0.0518348291516304,0.0183111876249313,-1.6744160652160645,1.4671765883737287,-0.24547780769596095
54356,7281579,0.6613480509258807,-6.000000166965211,-0.069129697365012,-0.6577251169034699,50.11050033569336,39.387821197509766,16.714059829711914,0.6577251169034699,0.0,0.069129697365012,0.6603001489627355,0.16328055851098824,0.17707014538825852,50.005015502835455,40.06640307219644,16.863760375066136,-0.0603215955197811,0.0259727481752634,-1.672233819961548,1.469358833628245,-0.17707014538825852
54357,7281629,0.6065810448490083,0.9999999922536332,0.0105862988498599,-0.6064886596192678,50.10148620605469,39.35939025878906,16.712926864624023,0.6064886596192678,0.0,-0.0105862988498599,0.6052620314033674,0.15949762585233956,0.10002269479067769,49.99755567126218,39.98067173439186,16.783594613950022,-0.0647709295153617,0.0310304500162601,-1.671127438545227,1.470465215044566,-0.10002269479067769
54358,7281679,0.6065810448490083,-0.9999999922536332,-0.0105862988498599,-0.6064886596192678,50.08828353881836,39.31658935546875,16.711822509765625,0.6064886596192678,0.0,0.0105862988498599,0.6062877691272419,0.16050237414766044,0.12114654946587962,49.98115656928519,39.94024174473535,16.799022666350982,-0.0686106383800506,0.037254299968481,-1.670102834701538,1.471489818888255,-0.12114654946587962
54362,7281879,0.7451717974618077,7.999999938029066,0.1037078690026138,-0.737919836865359,50.05273818969727,39.177154541015625,16.691864013671875,0.737919836865359,0.0,-0.1037078690026138,0.7320271191986276,0.15507852999100255,0.0007409477873335235,49.969545280561704,39.91961062700697,16.65001305246411,-0.0552083477377891,0.046520460397005,-1.6680370569229126,1.4735555966668805,-0.0007409477873335235
54363,7281929,0.6887103372719139,6.000000166965211,0.0719898351875518,-0.6849375097736016,50.04955291748047,39.16331481933594,16.68511962890625,0.6849375097736016,0.0,-0.0719898351875518,0.680643772439823,0.15658371328776144,0.03495566322176312,49.958153744012876,39.85659765860348,16.680493779152155,-0.051826324313879,0.0461411327123642,-1.667901635169983,1.4736910184198102,-0.03495566322176312
54366,7282079,0.6310218013823032,3.999999969014533,0.0440178553796709,-0.6294846640129856,50.02204895019531,39.0374641418457,16.62764549255371,0.6294846640129856,0.0,-0.0440178553796709,0.62661133138414,0.15791112711894623,0.0655527716375611,49.922593088920244,39.677958272562336,16.669486270891678,-0.0176809076219797,0.0333203561604023,-1.6646543741226196,1.4769382794671735,-0.0655527716375611
54367,7282129,0.5270731926430017,1.9999999845072665,0.0183945890061877,-0.5267521139000585,50.01890563964844,39.02376556396485,16.617671966552734,0.5267521139000585,0.0,-0.0183945890061877,0.52524104123674,0.15912708245774962,0.09609969227446825,49.90819597084448,39.5643283912553,16.694937286142398,-0.0145156560465693,0.031359102576971,-1.6639366149902344,1.4776560385995587,-0.09609969227446825
54368,7282179,0.5645732162520289,0.9999999922536332,0.0098531611573163,-0.5644872290179541,50.00657272338867,38.96812057495117,16.582735061645508,0.5644872290179541,0.0,-0.0098531611573163,0.563345549034913,0.15953241699404383,0.10279126100167812,49.89790692622747,39.545832166010186,16.67114266941262,-0.0056927539408206,0.0238682478666305,-1.6607346534729004,1.4808580001168927,-0.10279126100167812
54370,7282279,0.4761265881825238,-1.9999999845072665,-0.0166165781655832,-0.475836544734006,49.98991775512695,38.89728927612305,16.539295196533203,0.475836544734006,0.0,0.0166165781655832,0.4760815607973187,0.16078854181346663,0.1334997196269746,49.87003168119401,39.3874613421292,16.66454477870576,-0.0043965117074549,0.0158075094223022,-1.6564366817474363,1.4851559718423568,-0.1334997196269746
