packet_index,time_boot_ms,lat_deg,lon_deg,alt_m,relative_alt_m,heading_deg,vx_mps,vy_mps,vz_mps
9922,7243747,63.4409581,10.3489398,16.36,9.501,255.74,-0.22,-0.7,0.04
9936,7243787,63.4409581,10.3489393,16.36,9.506,255.69,-0.22,-0.69,0.02
9940,7243807,63.440958,10.348939,16.36,9.508,255.66,-0.22,-0.69,0.02
9953,7243847,63.4409579,10.3489384,16.37,9.512,255.59,-0.23,-0.69,0.01
9961,7243867,63.4409579,10.3489382,16.37,9.513,255.55,-0.23,-0.68,0.0
9974,7243907,63.4409578,10.3489376,16.37,9.515,255.46,-0.23,-0.68,0.0
9987,7243947,63.4409577,10.3489371,16.37,9.516,255.37,-0.24,-0.67,0.0
9991,7243967,63.4409577,10.3489368,16.37,9.514,255.33,-0.24,-0.67,0.0
10005,7244007,63.4409576,10.3489363,16.37,9.512,255.25,-0.24,-0.67,0.01
10018,7244047,63.4409575,10.3489357,16.36,9.507,255.19,-0.24,-0.66,0.03
10022,7244067,63.4409575,10.3489355,16.36,9.503,255.16,-0.24,-0.66,0.04
10036,7244107,63.4409574,10.3489349,16.35,9.496,255.13,-0.24,-0.66,0.06
10049,7244147,63.4409573,10.3489344,16.34,9.488,255.1,-0.24,-0.66,0.08
10053,7244167,63.4409573,10.3489342,16.34,9.483,255.1,-0.24,-0.66,0.09
10068,7244207,63.4409572,10.3489336,16.33,9.474,255.09,-0.24,-0.66,0.11
10081,7244247,63.4409571,10.3489331,16.32,9.464,255.09,-0.24,-0.66,0.12
10085,7244267,63.4409571,10.3489328,16.32,9.46,255.09,-0.24,-0.67,0.13
10099,7244307,63.440957,10.3489323,16.31,9.452,255.09,-0.24,-0.67,0.14
10112,7244347,63.4409569,10.3489318,16.3,9.445,255.08,-0.24,-0.67,0.14
10116,7244367,63.4409568,10.3489315,16.3,9.442,255.07,-0.24,-0.67,0.13
10132,7244407,63.4409568,10.348931,16.29,9.437,255.06,-0.25,-0.66,0.13
10145,7244447,63.4409567,10.3489304,16.29,9.433,255.04,-0.25,-0.66,0.12
10149,7244467,63.4409566,10.3489302,16.29,9.432,255.03,-0.25,-0.66,0.12
10163,7244507,63.4409565,10.3489297,16.28,9.429,255.02,-0.25,-0.66,0.11
10168,7244527,63.4409565,10.3489294,16.28,9.428,255.02,-0.25,-0.66,0.11
10181,7244567,63.4409564,10.3489289,16.28,9.425,255.03,-0.25,-0.66,0.1
10196,7244607,63.4409563,10.3489283,16.28,9.422,255.04,-0.25,-0.66,0.1
10200,7244627,63.4409563,10.3489281,16.28,9.42,255.05,-0.25,-0.66,0.09
10213,7244667,63.4409562,10.3489276,16.27,9.413,255.07,-0.25,-0.66,0.09
10227,7244707,63.4409561,10.348927,16.26,9.407,255.09,-0.26,-0.66,0.08
10231,7244727,63.440956,10.3489268,16.26,9.405,255.1,-0.26,-0.66,0.07
10244,7244767,63.440956,10.3489262,16.25,9.396,255.12,-0.26,-0.66,0.06
10258,7244807,63.4409559,10.3489257,16.24,9.388,255.13,-0.27,-0.67,0.05
10262,7244827,63.4409558,10.3489254,16.24,9.384,255.13,-0.27,-0.67,0.04
10277,7244867,63.4409557,10.3489249,16.23,9.376,255.13,-0.27,-0.67,0.02
10289,7244907,63.4409556,10.3489243,16.22,9.369,255.13,-0.27,-0.68,0.0
10294,7244927,63.4409556,10.348924,16.22,9.367,255.13,-0.27,-0.68,0.0
10307,7244967,63.4409555,10.3489235,16.22,9.361,255.14,-0.27,-0.68,-0.01
10321,7245007,63.4409554,10.348923,16.21,9.358,255.16,-0.26,-0.69,-0.02
10325,7245027,63.4409554,10.3489227,16.21,9.356,255.17,-0.26,-0.69,-0.03
10338,7245067,63.4409553,10.3489221,16.21,9.353,255.2,-0.26,-0.7,-0.03
10352,7245107,63.4409552,10.3489215,16.21,9.351,255.21,-0.25,-0.7,-0.04
10356,7245127,63.4409551,10.3489213,16.21,9.351,255.22,-0.25,-0.71,-0.04
10369,7245167,63.4409551,10.3489207,16.2,9.349,255.21,-0.24,-0.71,-0.04
10373,7245187,63.440955,10.3489204,16.2,9.348,255.2,-0.24,-0.71,-0.04
10388,7245227,63.4409549,10.3489198,16.2,9.347,255.18,-0.23,-0.72,-0.04
10401,7245267,63.4409549,10.3489192,16.2,9.346,255.13,-0.23,-0.72,-0.04
10405,7245287,63.4409548,10.3489189,16.2,9.345,255.1,-0.23,-0.73,-0.04
10419,7245327,63.4409547,10.3489184,16.2,9.343,255.05,-0.22,-0.73,-0.04
10432,7245367,63.4409547,10.3489178,16.2,9.341,254.98,-0.22,-0.74,-0.04
10438,7245387,63.4409546,10.3489175,16.2,9.34,254.95,-0.23,-0.74,-0.05
10452,7245427,63.4409545,10.3489169,16.19,9.338,254.87,-0.23,-0.75,-0.05
10465,7245467,63.4409544,10.3489163,16.19,9.335,254.8,-0.24,-0.75,-0.05
10469,7245487,63.4409544,10.348916,16.19,9.334,254.76,-0.24,-0.76,-0.06
10483,7245527,63.4409543,10.3489154,16.19,9.331,254.68,-0.25,-0.76,-0.06
10497,7245567,63.4409542,10.3489148,16.18,9.327,254.6,-0.25,-0.77,-0.06
10502,7245587,63.4409542,10.3489145,16.18,9.325,254.57,-0.25,-0.77,-0.06
10516,7245627,63.4409541,10.3489139,16.18,9.321,254.51,-0.25,-0.78,-0.05
10529,7245667,63.440954,10.3489133,16.17,9.316,254.45,-0.25,-0.78,-0.05
10533,7245687,63.4409539,10.3489129,16.17,9.313,254.43,-0.25,-0.78,-0.04
10547,7245727,63.4409538,10.3489123,16.16,9.309,254.38,-0.25,-0.79,-0.04
10560,7245767,63.4409537,10.3489117,16.16,9.303,254.34,-0.24,-0.79,-0.02
10564,7245787,63.4409537,10.3489114,16.16,9.3,254.32,-0.24,-0.79,-0.02
10578,7245827,63.4409536,10.3489107,16.15,9.294,254.27,-0.24,-0.8,0.0
10590,7245847,63.4409536,10.3489104,16.15,9.291,254.25,-0.24,-0.8,0.0
10596,7245887,63.4409535,10.3489098,16.14,9.286,254.2,-0.24,-0.8,0.01
10610,7245927,63.4409534,10.3489091,16.14,9.28,254.14,-0.24,-0.81,0.02
10622,7245947,63.4409533,10.3489088,16.13,9.278,254.11,-0.24,-0.81,0.02
10627,7245987,63.4409532,10.3489081,16.13,9.273,254.05,-0.25,-0.81,0.03
10641,7246027,63.4409531,10.3489075,16.12,9.268,253.98,-0.26,-0.81,0.03
10653,7246047,63.4409531,10.3489072,16.12,9.266,253.94,-0.26,-0.81,0.03
10658,7246087,63.440953,10.3489065,16.12,9.262,253.88,-0.27,-0.81,0.03
10672,7246127,63.4409529,10.3489059,16.12,9.26,253.83,-0.27,-0.8,0.02
10684,7246147,63.4409529,10.3489055,16.11,9.259,253.8,-0.28,-0.8,0.02
10689,7246187,63.4409528,10.3489049,16.11,9.257,253.76,-0.28,-0.79,0.02
10704,7246227,63.4409527,10.3489043,16.11,9.256,253.74,-0.29,-0.78,0.01
10716,7246247,63.4409526,10.3489039,16.11,9.255,253.73,-0.29,-0.78,0.01
10721,7246287,63.4409525,10.3489033,16.11,9.254,253.73,-0.3,-0.77,0.01
10735,7246327,63.4409524,10.3489027,16.11,9.254,253.74,-0.3,-0.76,0.01
10747,7246347,63.4409523,10.3489024,16.11,9.253,253.74,-0.3,-0.75,0.01
10754,7246387,63.4409522,10.3489018,16.11,9.25,253.77,-0.3,-0.74,0.02
10768,7246427,63.4409521,10.3489012,16.1,9.247,253.8,-0.29,-0.73,0.03
10780,7246447,63.4409521,10.3489009,16.1,9.245,253.82,-0.29,-0.73,0.04
10785,7246487,63.440952,10.3489004,16.09,9.239,253.87,-0.29,-0.72,0.06
10798,7246507,63.4409519,10.3489001,16.09,9.237,253.9,-0.29,-0.72,0.07
10812,7246547,63.4409518,10.3488995,16.09,9.23,253.96,-0.28,-0.71,0.09
10818,7246587,63.4409517,10.3488989,16.08,9.222,254.03,-0.28,-0.7,0.11
10831,7246607,63.4409517,10.3488986,16.07,9.218,254.06,-0.27,-0.69,0.12
10844,7246647,63.4409516,10.3488981,16.06,9.209,254.14,-0.27,-0.69,0.14
10849,7246687,63.4409515,10.3488975,16.06,9.2,254.22,-0.27,-0.68,0.17
10861,7246707,63.4409514,10.3488973,16.05,9.195,254.26,-0.26,-0.68,0.18
10875,7246747,63.4409513,10.3488967,16.04,9.186,254.33,-0.26,-0.68,0.2
10880,7246787,63.4409512,10.3488962,16.03,9.177,254.41,-0.26,-0.67,0.22
10893,7246807,63.4409512,10.3488959,16.03,9.173,254.45,-0.26,-0.67,0.22
10906,7246847,63.4409511,10.3488954,16.02,9.165,254.53,-0.26,-0.67,0.24
10912,7246887,63.440951,10.3488949,16.01,9.158,254.6,-0.26,-0.67,0.25
10925,7246907,63.440951,10.3488946,16.01,9.155,254.63,-0.26,-0.67,0.26
10938,7246947,63.4409509,10.3488941,16.01,9.151,254.68,-0.26,-0.67,0.27
10943,7246987,63.4409508,10.3488935,16.01,9.15,254.73,-0.25,-0.67,0.27
10956,7247007,63.4409508,10.3488933,16.0,9.149,254.76,-0.25,-0.66,0.27
10969,7247047,63.4409507,10.3488927,16.01,9.15,254.81,-0.25,-0.66,0.27
10979,7247087,63.4409506,10.3488922,16.01,9.153,254.86,-0.24,-0.66,0.26
10987,7247107,63.4409506,10.3488919,16.01,9.155,254.89,-0.24,-0.65,0.25
11000,7247147,63.4409505,10.3488914,16.02,9.161,254.94,-0.24,-0.65,0.23
11004,7247167,63.4409504,10.3488912,16.02,9.166,254.96,-0.24,-0.65,0.22
11019,7247207,63.4409504,10.3488907,16.03,9.174,255.0,-0.23,-0.65,0.2
11032,7247247,63.4409503,10.3488902,16.04,9.182,255.03,-0.23,-0.64,0.17
11036,7247267,63.4409502,10.3488899,16.04,9.186,255.04,-0.23,-0.64,0.16
11050,7247307,63.4409502,10.3488894,16.05,9.195,255.05,-0.24,-0.64,0.14
11063,7247347,63.4409501,10.3488889,16.06,9.203,255.04,-0.24,-0.64,0.11
11067,7247367,63.44095,10.3488887,16.06,9.206,255.02,-0.24,-0.64,0.1
11083,7247407,63.44095,10.3488882,16.07,9.212,254.98,-0.24,-0.64,0.08
11096,7247447,63.4409499,10.3488876,16.07,9.215,254.92,-0.24,-0.64,0.07
11100,7247467,63.4409498,10.3488874,16.07,9.215,254.89,-0.24,-0.64,0.06
11114,7247507,63.4409498,10.3488869,16.07,9.216,254.83,-0.24,-0.63,0.05
11128,7247547,63.4409497,10.3488864,16.07,9.213,254.78,-0.23,-0.63,0.05
11132,7247567,63.4409496,10.3488862,16.07,9.211,254.76,-0.23,-0.63,0.05
11147,7247607,63.4409496,10.3488857,16.06,9.206,254.73,-0.23,-0.63,0.05
11160,7247647,63.4409495,10.3488852,16.05,9.198,254.73,-0.22,-0.62,0.06
11164,7247667,63.4409494,10.3488849,16.05,9.194,254.73,-0.21,-0.63,0.06
11177,7247707,63.4409494,10.3488844,16.04,9.185,254.74,-0.21,-0.63,0.07
11191,7247747,63.4409493,10.3488839,16.03,9.177,254.74,-0.21,-0.63,0.08
11195,7247767,63.4409493,10.3488837,16.03,9.172,254.74,-0.21,-0.62,0.08
11208,7247807,63.4409492,10.3488832,16.02,9.164,254.73,-0.21,-0.63,0.09
11213,7247827,63.4409491,10.348883,16.02,9.16,254.72,-0.21,-0.63,0.09
11228,7247867,63.4409491,10.3488825,16.01,9.153,254.7,-0.21,-0.63,0.1
11240,7247907,63.440949,10.348882,16.0,9.147,254.67,-0.22,-0.63,0.1
11245,7247927,63.440949,10.3488818,16.0,9.144,254.66,-0.22,-0.63,0.1
11258,7247967,63.4409489,10.3488813,16.0,9.142,254.65,-0.23,-0.63,0.1
11271,7248007,63.4409488,10.3488808,16.0,9.14,254.65,-0.24,-0.63,0.09
11276,7248027,63.4409487,10.3488805,15.99,9.139,254.66,-0.24,-0.63,0.09
11289,7248067,63.4409486,10.3488801,16.0,9.142,254.69,-0.24,-0.63,0.08
11302,7248107,63.4409486,10.3488796,16.0,9.144,254.73,-0.25,-0.63,0.07
11307,7248127,63.4409485,10.3488793,16.0,9.145,254.76,-0.25,-0.63,0.06
11320,7248167,63.4409484,10.3488788,16.01,9.151,254.82,-0.25,-0.64,0.04
11334,7248207,63.4409483,10.3488783,16.01,9.157,254.88,-0.26,-0.65,0.03
11339,7248227,63.4409483,10.3488781,16.02,9.16,254.9,-0.26,-0.65,0.02
11352,7248267,63.4409482,10.3488775,16.02,9.167,254.95,-0.26,-0.66,0.0
11366,7248307,63.4409481,10.348877,16.03,9.175,254.98,-0.26,-0.67,-0.01
11370,7248327,63.440948,10.3488768,16.03,9.178,254.99,-0.26,-0.67,-0.02
11383,7248367,63.4409479,10.3488762,16.04,9.185,255.01,-0.27,-0.68,-0.03
11398,7248407,63.4409478,10.3488757,16.05,9.191,255.02,-0.26,-0.68,-0.04
11403,7248427,63.4409478,10.3488754,16.05,9.194,255.03,-0.26,-0.69,-0.05
11416,7248467,63.4409477,10.3488749,16.05,9.196,255.05,-0.26,-0.69,-0.05
11420,7248487,63.4409477,10.3488746,16.05,9.197,255.06,-0.26,-0.69,-0.05
11435,7248527,63.4409475,10.3488741,16.05,9.199,255.08,-0.26,-0.7,-0.05
11448,7248567,63.4409474,10.3488735,16.05,9.195,255.11,-0.25,-0.71,-0.05
11458,7248587,63.4409474,10.3488732,16.05,9.194,255.12,-0.25,-0.71,-0.05
11467,7248627,63.4409473,10.3488727,16.05,9.191,255.14,-0.25,-0.71,-0.04
11480,7248667,63.4409472,10.3488721,16.04,9.184,255.15,-0.26,-0.72,-0.04
11484,7248687,63.4409472,10.3488718,16.04,9.181,255.15,-0.26,-0.72,-0.04
11498,7248727,63.4409471,10.3488713,16.03,9.175,255.14,-0.26,-0.73,-0.03
11511,7248767,63.440947,10.3488707,16.02,9.167,255.1,-0.27,-0.74,-0.03
11515,7248787,63.4409469,10.3488704,16.02,9.164,255.08,-0.27,-0.74,-0.03
11529,7248827,63.4409468,10.3488698,16.01,9.158,255.03,-0.28,-0.74,-0.03
11542,7248867,63.4409467,10.3488692,16.01,9.154,254.98,-0.28,-0.75,-0.04
11547,7248887,63.4409466,10.3488689,16.01,9.153,254.96,-0.28,-0.75,-0.04
11561,7248927,63.4409465,10.3488684,16.01,9.151,254.92,-0.28,-0.75,-0.05
11574,7248967,63.4409464,10.3488678,16.01,9.152,254.9,-0.28,-0.75,-0.06
11578,7248987,63.4409464,10.3488675,16.01,9.153,254.89,-0.28,-0.75,-0.06
11592,7249027,63.4409463,10.3488669,16.01,9.155,254.88,-0.28,-0.75,-0.07
11605,7249067,63.4409461,10.3488663,16.02,9.16,254.89,-0.28,-0.75,-0.07
11609,7249087,63.4409461,10.348866,16.02,9.163,254.89,-0.28,-0.75,-0.07
11623,7249127,63.440946,10.3488654,16.02,9.167,254.9,-0.27,-0.75,-0.06
11635,7249147,63.4409459,10.3488651,16.03,9.17,254.9,-0.27,-0.75,-0.06
11640,7249187,63.4409458,10.3488645,16.03,9.175,254.91,-0.27,-0.75,-0.04
11655,7249227,63.4409457,10.3488639,16.03,9.178,254.92,-0.26,-0.76,-0.02
11667,7249247,63.4409457,10.3488636,16.04,9.18,254.93,-0.26,-0.76,-0.01
11672,7249287,63.4409456,10.348863,16.04,9.183,254.93,-0.26,-0.77,0.01
11686,7249327,63.4409455,10.3488624,16.04,9.184,254.93,-0.26,-0.77,0.03
11698,7249347,63.4409454,10.3488621,16.04,9.185,254.92,-0.25,-0.77,0.04
11714,7249387,63.4409453,10.3488615,16.04,9.186,254.91,-0.25,-0.77,0.06
11728,7249427,63.4409452,10.3488609,16.04,9.186,254.89,-0.25,-0.77,0.06
11731,7249447,63.4409452,10.3488606,16.04,9.189,254.87,-0.25,-0.77,0.06
11745,7249487,63.4409451,10.34886,16.05,9.192,254.85,-0.26,-0.77,0.06
11759,7249527,63.440945,10.3488594,16.05,9.196,254.82,-0.26,-0.76,0.05
11774,7249547,63.4409449,10.3488591,16.05,9.199,254.81,-0.26,-0.76,0.05
11778,7249587,63.4409448,10.3488585,16.06,9.206,254.8,-0.26,-0.75,0.03
11792,7249627,63.4409447,10.3488579,16.07,9.213,254.81,-0.25,-0.74,0.01
11795,7249647,63.4409447,10.3488576,16.07,9.216,254.82,-0.25,-0.74,0.0
11800,7249687,63.4409446,10.348857,16.08,9.224,254.85,-0.25,-0.73,-0.01
11814,7249727,63.4409445,10.3488565,16.09,9.231,254.89,-0.24,-0.72,-0.02
11826,7249747,63.4409445,10.3488562,16.09,9.233,254.92,-0.24,-0.72,-0.03
11831,7249787,63.4409444,10.3488556,16.09,9.236,254.97,-0.24,-0.71,-0.03
11843,7249807,63.4409443,10.3488553,16.09,9.238,255.0,-0.24,-0.71,-0.04
11857,7249847,63.4409442,10.3488548,16.09,9.238,255.05,-0.24,-0.71,-0.03
11863,7249887,63.4409442,10.3488542,16.09,9.235,255.08,-0.23,-0.71,-0.02
11876,7249907,63.4409441,10.348854,16.09,9.233,255.09,-0.23,-0.71,-0.02
11889,7249947,63.440944,10.3488534,16.08,9.226,255.09,-0.23,-0.7,0.0
11894,7249987,63.4409439,10.3488529,16.07,9.215,255.07,-0.24,-0.71,0.01
11907,7250007,63.4409439,10.3488526,16.07,9.21,255.05,-0.24,-0.71,0.02
11920,7250047,63.4409438,10.3488521,16.05,9.197,255.0,-0.24,-0.7,0.04
11925,7250087,63.4409437,10.3488515,16.04,9.182,254.96,-0.24,-0.7,0.07
11937,7250107,63.4409437,10.3488513,16.03,9.175,254.94,-0.24,-0.7,0.08
11951,7250147,63.4409436,10.3488507,16.02,9.161,254.89,-0.23,-0.69,0.09
11959,7250187,63.4409435,10.3488502,16.0,9.149,254.86,-0.23,-0.69,0.11
11969,7250207,63.4409435,10.34885,16.0,9.143,254.85,-0.23,-0.69,0.11
11983,7250247,63.4409434,10.3488494,15.99,9.134,254.83,-0.23,-0.68,0.12
11988,7250287,63.4409433,10.3488489,15.98,9.128,254.82,-0.23,-0.68,0.12
12000,7250307,63.4409433,10.3488486,15.98,9.125,254.81,-0.23,-0.68,0.12
12014,7250347,63.4409432,10.3488481,15.98,9.125,254.8,-0.23,-0.68,0.11
12021,7250387,63.4409431,10.3488476,15.98,9.127,254.79,-0.23,-0.68,0.1
12033,7250407,63.440943,10.3488473,15.98,9.129,254.78,-0.23,-0.68,0.1
12047,7250447,63.440943,10.3488468,15.99,9.134,254.75,-0.24,-0.68,0.09
12051,7250467,63.4409429,10.3488465,15.99,9.139,254.74,-0.24,-0.68,0.09
12064,7250507,63.4409428,10.348846,16.0,9.147,254.72,-0.24,-0.69,0.07
12079,7250547,63.4409427,10.3488454,16.01,9.157,254.7,-0.25,-0.69,0.06
12083,7250567,63.4409427,10.3488452,16.02,9.162,254.69,-0.25,-0.69,0.06
12097,7250607,63.4409426,10.3488446,16.03,9.172,254.69,-0.25,-0.69,0.04
12111,7250647,63.4409425,10.3488441,16.04,9.182,254.69,-0.25,-0.69,0.03
12115,7250667,63.4409424,10.3488438,16.04,9.187,254.69,-0.25,-0.69,0.03
12128,7250707,63.4409423,10.3488433,16.05,9.195,254.7,-0.26,-0.7,0.02
12142,7250747,63.4409422,10.3488427,16.06,9.203,254.73,-0.26,-0.7,0.01
12146,7250767,63.4409422,10.3488424,16.06,9.206,254.74,-0.26,-0.7,0.01
12159,7250807,63.4409421,10.3488419,16.07,9.213,254.78,-0.26,-0.7,0.0
12173,7250847,63.440942,10.3488413,16.07,9.217,254.83,-0.26,-0.71,0.0
12179,7250867,63.440942,10.348841,16.07,9.219,254.86,-0.26,-0.71,0.0
12191,7250907,63.4409419,10.3488405,16.08,9.223,254.93,-0.27,-0.71,0.0
12205,7250947,63.4409418,10.3488399,16.08,9.225,255.02,-0.27,-0.71,0.0
12209,7250967,63.4409417,10.3488396,16.08,9.226,255.07,-0.27,-0.71,0.0
12222,7251007,63.4409416,10.3488391,16.08,9.227,255.18,-0.27,-0.71,0.0
12236,7251047,63.4409415,10.3488385,16.08,9.228,255.31,-0.27,-0.71,0.0
12240,7251067,63.4409415,10.3488382,16.08,9.228,255.39,-0.27,-0.71,0.0
12253,7251107,63.4409414,10.3488377,16.08,9.229,255.55,-0.27,-0.71,0.0
12258,7251127,63.4409413,10.3488374,16.08,9.229,255.63,-0.26,-0.71,0.0
12271,7251167,63.4409412,10.3488369,16.09,9.23,255.8,-0.26,-0.7,0.01
12285,7251207,63.4409411,10.3488363,16.09,9.23,255.97,-0.26,-0.7,0.01
12290,7251227,63.4409411,10.348836,16.09,9.23,256.06,-0.26,-0.69,0.02
12303,7251267,63.440941,10.3488355,16.09,9.233,256.25,-0.25,-0.68,0.02
12316,7251307,63.4409409,10.348835,16.09,9.234,256.44,-0.25,-0.67,0.03
12321,7251327,63.4409409,10.3488347,16.09,9.235,256.54,-0.25,-0.67,0.03
12334,7251367,63.4409408,10.3488342,16.09,9.239,256.74,-0.24,-0.66,0.04
12349,7251407,63.4409407,10.3488337,16.1,9.242,256.95,-0.24,-0.64,0.04
12354,7251427,63.4409406,10.3488334,16.1,9.243,257.05,-0.24,-0.63,0.05
12367,7251467,63.4409406,10.3488329,16.1,9.248,257.26,-0.23,-0.62,0.05
12380,7251507,63.4409405,10.3488325,16.11,9.252,257.46,-0.22,-0.6,0.05
12386,7251527,63.4409405,10.3488322,16.11,9.254,257.57,-0.22,-0.59,0.06
12399,7251567,63.4409404,10.3488318,16.11,9.258,257.78,-0.21,-0.57,0.06
12413,7251607,63.4409403,10.3488314,16.12,9.261,257.99,-0.2,-0.56,0.06
12418,7251627,63.4409403,10.3488312,16.12,9.263,258.09,-0.2,-0.55,0.06
12431,7251667,63.4409402,10.3488307,16.12,9.264,258.32,-0.19,-0.53,0.06
12444,7251707,63.4409402,10.3488303,16.12,9.265,258.54,-0.18,-0.51,0.06
12449,7251727,63.4409401,10.3488301,16.12,9.266,258.65,-0.17,-0.5,0.06
12462,7251767,63.4409401,10.3488298,16.12,9.264,258.88,-0.16,-0.49,0.07
12466,7251787,63.44094,10.3488296,16.12,9.263,259.0,-0.16,-0.48,0.07
12480,7251827,63.44094,10.3488292,16.12,9.26,259.22,-0.15,-0.47,0.07
12495,7251867,63.4409399,10.3488289,16.11,9.252,259.43,-0.15,-0.45,0.08
12498,7251887,63.4409399,10.3488287,16.1,9.249,259.53,-0.15,-0.44,0.08
12512,7251927,63.4409399,10.3488283,16.1,9.242,259.74,-0.14,-0.42,0.09
12525,7251967,63.4409398,10.348828,16.09,9.23,259.93,-0.14,-0.4,0.09
12529,7251987,63.4409398,10.3488278,16.08,9.224,260.03,-0.13,-0.39,0.09
12543,7252027,63.4409398,10.3488275,16.07,9.213,260.24,-0.13,-0.37,0.08
12556,7252067,63.4409397,10.3488273,16.05,9.199,260.44,-0.12,-0.36,0.07
12560,7252087,63.4409397,10.3488271,16.05,9.193,260.55,-0.12,-0.35,0.07
12574,7252127,63.4409397,10.3488269,16.04,9.182,260.77,-0.11,-0.33,0.05
12587,7252167,63.4409396,10.3488266,16.02,9.169,261.01,-0.11,-0.31,0.04
12601,7252187,63.4409396,10.3488265,16.02,9.164,261.13,-0.1,-0.3,0.03
12606,7252227,63.4409396,10.3488263,16.01,9.154,261.41,-0.09,-0.28,0.02
12619,7252267,63.4409395,10.3488261,16.0,9.143,261.7,-0.09,-0.26,0.01
12623,7252287,63.4409395,10.348826,15.99,9.138,261.84,-0.08,-0.25,0.0
12637,7252327,63.4409395,10.3488258,15.98,9.129,262.14,-0.08,-0.23,0.0
12650,7252367,63.4409395,10.3488256,15.97,9.119,262.43,-0.08,-0.23,0.0
12656,7252387,63.4409394,10.3488255,15.97,9.115,262.57,-0.08,-0.22,0.0
12670,7252427,63.4409394,10.3488253,15.96,9.106,262.86,-0.07,-0.21,0.01
12683,7252447,63.4409394,10.3488252,15.96,9.101,263.0,-0.07,-0.2,0.02
12687,7252487,63.4409394,10.3488251,15.95,9.092,263.28,-0.07,-0.19,0.03
12701,7252527,63.4409393,10.3488249,15.94,9.084,263.57,-0.06,-0.18,0.05
12714,7252547,63.4409393,10.3488249,15.94,9.08,263.72,-0.06,-0.17,0.06
12720,7252587,63.4409393,10.3488247,15.93,9.073,264.03,-0.06,-0.16,0.07
12734,7252627,63.4409393,10.3488246,15.92,9.066,264.34,-0.05,-0.15,0.08
12746,7252647,63.4409392,10.3488246,15.92,9.065,264.5,-0.05,-0.15,0.09
12751,7252687,63.4409392,10.3488245,15.92,9.061,264.8,-0.04,-0.14,0.09
12765,7252727,63.4409392,10.3488244,15.91,9.058,265.08,-0.04,-0.14,0.09
12777,7252747,63.4409392,10.3488243,15.91,9.058,265.21,-0.04,-0.14,0.09
12782,7252787,63.4409392,10.3488242,15.91,9.058,265.47,-0.04,-0.13,0.08
12796,7252827,63.4409391,10.3488242,15.91,9.058,265.7,-0.03,-0.13,0.07
12808,7252847,63.4409391,10.3488241,15.91,9.058,265.81,-0.03,-0.13,0.07
12816,7252887,63.4409391,10.348824,15.91,9.058,266.01,-0.03,-0.12,0.05
12830,7252927,63.4409391,10.348824,15.91,9.059,266.2,-0.03,-0.11,0.03
12842,7252947,63.4409391,10.3488239,15.91,9.057,266.3,-0.03,-0.11,0.02
12850,7252987,63.4409391,10.3488239,15.91,9.053,266.51,-0.02,-0.1,0.0
12861,7253027,63.4409391,10.3488238,15.91,9.051,266.73,-0.02,-0.08,-0.01
12873,7253047,63.4409391,10.3488238,15.9,9.044,266.85,-0.02,-0.08,-0.02
12878,7253087,63.4409391,10.3488237,15.89,9.033,267.11,-0.02,-0.07,-0.03
12890,7253107,63.4409391,10.3488237,15.88,9.028,267.25,-0.02,-0.07,-0.04
12904,7253147,63.4409391,10.3488237,15.87,9.014,267.57,-0.01,-0.07,-0.06
12909,7253187,63.4409391,10.3488237,15.85,8.994,267.91,-0.01,-0.06,-0.07
12922,7253207,63.4409391,10.3488237,15.84,8.986,268.1,-0.01,-0.05,-0.07
12936,7253247,63.440939,10.3488236,15.82,8.964,268.48,-0.01,-0.04,-0.06
12941,7253287,63.440939,10.3488236,15.79,8.938,268.88,-0.01,-0.04,-0.06
12953,7253307,63.440939,10.3488236,15.78,8.926,269.08,-0.01,-0.03,-0.06
12967,7253347,63.440939,10.3488236,15.75,8.899,269.53,-0.01,-0.03,-0.06
12974,7253387,63.440939,10.3488236,15.73,8.871,270.02,0.0,-0.03,-0.05
12986,7253407,63.440939,10.3488236,15.71,8.859,270.27,0.0,-0.03,-0.05
13000,7253447,63.440939,10.3488236,15.69,8.833,270.8,0.0,-0.04,-0.04
13005,7253487,63.440939,10.3488236,15.66,8.808,271.36,0.01,-0.04,-0.03
13017,7253507,63.440939,10.3488236,15.65,8.797,271.65,0.01,-0.04,-0.03
13032,7253547,63.440939,10.3488236,15.63,8.777,272.27,0.02,-0.05,-0.02
13038,7253587,63.440939,10.3488235,15.61,8.758,272.91,0.03,-0.05,-0.01
13050,7253607,63.440939,10.3488235,15.61,8.75,273.25,0.04,-0.05,0.0
13064,7253647,63.440939,10.3488235,15.59,8.736,273.96,0.04,-0.06,0.01
13069,7253687,63.440939,10.3488235,15.58,8.724,274.67,0.05,-0.07,0.02
13081,7253707,63.440939,10.3488234,15.57,8.719,275.03,0.05,-0.07,0.02
13095,7253747,63.440939,10.3488234,15.57,8.711,275.76,0.05,-0.08,0.03
13099,7253767,63.440939,10.3488234,15.56,8.709,276.12,0.05,-0.09,0.04
13112,7253807,63.440939,10.3488233,15.56,8.704,276.86,0.06,-0.1,0.05
13126,7253847,63.440939,10.3488233,15.56,8.701,277.61,0.06,-0.1,0.06
13132,7253867,63.440939,10.3488232,15.56,8.701,278.0,0.06,-0.1,0.06
13144,7253907,63.440939,10.3488232,15.56,8.7,278.76,0.06,-0.11,0.06
