ping_number,pwr_up_msec,range_m,angle_deg,surveyor_y_m,surveyor_z_m,boat_x_m,boat_y_m,boat_z_m,x_sonar_m,y_sonar_m,z_sonar_m,x_boat_m,y_boat_m,z_boat_m,map_x_m,map_y_m,map_z_m,roll_rad,pitch_rad,yaw_rad_original,yaw_rad_used,altitude_m
41668,5639089,2.542984380852431,-33.000000918308665,-1.385008593428043,-2.1327261327676124,78.3854751586914,25.6662540435791,16.759733200073242,2.1327261327676124,0.0,1.385008593428043,2.197314971801786,0.22572575755643065,1.418380460093461,76.14336836948435,25.963747742687485,18.09217568561853,-0.0359573103487491,0.0346226952970027,-0.2545022070407867,2.8870904465490064,-1.418380460093461
41669,5639139,2.514859428629279,-33.000000918308665,-1.369690646211332,-2.1091385633586923,78.40133666992188,25.66826820373535,16.763965606689453,2.1091385633586923,0.0,1.369690646211332,2.1730130613903564,0.22499884243849927,1.4042418009519189,76.18724431923953,25.96305447810897,18.088881224645277,-0.0360371060669422,0.0320311561226844,-0.2559950947761535,2.8855975588136396,-1.4042418009519189
41670,5639189,2.4304843973368406,-34.99999983559887,-1.3940685735186098,-1.9909362666910293,78.46488952636719,25.674867630004883,16.77968406677246,1.9909362666910293,0.0,1.3940685735186098,2.056130898307643,0.22615570005478358,1.43429654950969,76.38019550727687,25.94421142869473,18.16443387394141,-0.0374725833535194,0.0193580668419599,-0.2619619965553283,2.8796306570344647,-1.43429654950969
41671,5639239,2.655484364368021,-28.99999966863366,-1.2874043528270962,-2.3225389645224213,78.48029327392578,25.676145553588867,16.783119201660156,2.3225389645224213,0.0,1.2874043528270962,2.3821758368058847,0.22109393600336774,1.311794787036038,76.08964530104237,26.040069497280157,18.04676924904305,-0.0382401496171951,0.0161886271089315,-0.2634062767028808,2.8781863768869123,-1.311794787036038
41672,5639289,2.486734476406127,-33.000000918308665,-1.3543726989946203,-2.085550993949772,78.54093170166016,25.68072891235352,16.79093360900879,2.085550993949772,0.0,1.3543726989946203,2.148711150978926,0.22427192732056783,1.3901031418103758,76.38433299632669,25.978354768835327,18.15480498355401,-0.0433083213865757,0.0070666605606675,-0.2680799663066864,2.8735126872831067,-1.3901031418103758
41673,5639339,2.374234492890537,-37.99999991908148,-1.4617247080197604,-1.8709223140461315,78.55575561523438,25.68180274963379,16.790315628051758,1.8709223140461315,0.0,1.4617247080197604,1.9395358879146538,0.2293663304541385,1.507617738595704,76.59814006391292,25.913082208805037,18.274084742426755,-0.0450711324810981,0.0061638210900127,-0.2688726186752319,2.872720034914561,-1.507617738595704
41674,5639389,2.31798441382125,-37.99999991908148,-1.4270937014153793,-1.826596646799396,78.6141128540039,25.68635368347168,16.78205680847168,1.826596646799396,0.0,1.4270937014153793,1.8935846360987076,0.22772291166611425,1.4752163030328207,76.69489519258273,25.90128144468598,18.225730339727644,-0.0531501322984695,0.0091366497799754,-0.2705232501029968,2.8710694034867963,-1.4752163030328207
41675,5639439,2.542984380852431,-31.999999752116263,-1.347576402727682,-2.1565730685675693,78.62849426269531,25.68755531311035,16.777530670166016,2.1565730685675693,0.0,1.347576402727682,2.2193203851285994,0.22394940822368853,1.3798778418053548,76.39494975053807,25.996244309564993,18.117526634069133,-0.0551077201962471,0.0114284744486212,-0.2706093490123749,2.8709833045774182,-1.3798778418053548
41676,5639489,2.4023594451136887,-36.99999875288908,-1.4457759633198126,-1.91860959223434,78.68572998046875,25.692323684692383,16.7576847076416,1.91860959223434,0.0,1.4457759633198126,1.9863943838331743,0.22860948076204837,1.489392824403827,76.65168856351615,25.924931891641833,18.180669199610875,-0.061073075979948,0.0247841514647007,-0.2703593671321869,2.8712332864576062,-1.489392824403827
41677,5639539,2.458609349559993,-36.00000100179127,-1.4451343515975272,-1.9890567210556371,78.69969177246094,25.693490982055664,16.75212287902832,1.9890567210556371,0.0,1.4451343515975272,2.0567275215943543,0.2285790329968111,1.4853359252964942,76.59241340968566,25.94497969391781,18.160927554265758,-0.061928953975439,0.0286583434790372,-0.2701751589775085,2.8714174946122846,-1.4853359252964942
41678,5639589,2.458609349559993,-33.000000918308665,-1.3390546566714143,-2.061963278089697,78.74147033691406,25.696372985839844,16.737491607666016,2.061963278089697,0.0,1.3390546566714143,2.124409089681121,0.2235450076893457,1.3759643948843348,76.5610936410911,25.978558255870027,18.0113414043305,-0.0623140186071395,0.0397620350122451,-0.2696253359317779,2.871967317658015,-1.3759643948843348
41679,5639639,2.4023594451136887,-37.99999991908148,-1.4790401575676293,-1.8930850788671048,78.76930236816406,25.69757080078125,16.731672286987305,1.8930850788671048,0.0,1.4790401575676293,1.9625114424969967,0.2301880372972325,1.5238184060835689,76.72688555205474,25.926262417109314,18.146837974481382,-0.0609410926699638,0.0459837354719638,-0.2691111266613006,2.8724815269284925,-1.5238184060835689
41680,5639689,2.73985939566046,-31.999999752116263,-1.4519042649983225,-2.323532550507649,78.81141662597656,25.699609756469727,16.725658416748047,2.323532550507649,0.0,1.4519042649983225,2.3911376943404994,0.22890030009144868,1.4758678015957298,76.35343058203667,26.052032513252243,18.0606578162848,-0.0560724772512912,0.0517820306122303,-0.2680860161781311,2.873506637411662,-1.4758678015957298
