packet_index,time_boot_ms,lat_deg,lon_deg,alt_m,relative_alt_m,heading_deg,vx_mps,vy_mps,vz_mps
13409,5531507,63.440971,10.348826,16.47,9.619,23.38,0.6,0.31,0.06
13422,5531527,63.4409711,10.3488261,16.47,9.614,23.35,0.59,0.31,0.06
13437,5531567,63.4409713,10.3488263,16.47,9.612,23.27,0.59,0.32,0.05
13442,5531607,63.4409714,10.3488266,16.47,9.61,23.18,0.59,0.32,0.05
13446,5531627,63.4409715,10.3488267,16.46,9.609,23.13,0.58,0.32,0.05
13460,5531667,63.4409717,10.3488269,16.47,9.615,23.03,0.58,0.32,0.04
13473,5531707,63.4409719,10.3488272,16.48,9.62,22.93,0.58,0.31,0.03
13477,5531727,63.440972,10.3488273,16.48,9.622,22.89,0.58,0.32,0.03
13492,5531767,63.4409723,10.3488275,16.49,9.632,22.8,0.58,0.32,0.02
13504,5531787,63.4409724,10.3488277,16.49,9.636,22.75,0.58,0.32,0.02
13509,5531827,63.4409726,10.3488279,16.5,9.644,22.67,0.59,0.32,0.01
13523,5531867,63.4409728,10.3488282,16.51,9.652,22.59,0.59,0.32,0.01
13535,5531887,63.4409729,10.3488283,16.51,9.655,22.55,0.6,0.32,0.01
13541,5531927,63.4409731,10.3488285,16.52,9.662,22.47,0.6,0.32,0.01
13555,5531967,63.4409733,10.3488288,16.52,9.667,22.37,0.61,0.32,0.0
13567,5531987,63.4409734,10.3488289,16.52,9.669,22.32,0.61,0.32,0.0
13572,5532027,63.4409737,10.3488292,16.53,9.673,22.21,0.62,0.32,0.0
13586,5532067,63.4409739,10.3488295,16.53,9.676,22.1,0.62,0.32,-0.01
13598,5532087,63.440974,10.3488296,16.53,9.678,22.04,0.62,0.32,-0.02
13603,5532127,63.4409742,10.3488299,16.54,9.681,21.94,0.61,0.31,-0.04
13617,5532167,63.4409745,10.3488301,16.54,9.684,21.84,0.61,0.31,-0.06
13629,5532187,63.4409746,10.3488303,16.54,9.686,21.79,0.61,0.31,-0.07
13634,5532227,63.4409748,10.3488305,16.55,9.691,21.7,0.6,0.3,-0.09
13649,5532267,63.440975,10.3488308,16.55,9.694,21.61,0.6,0.3,-0.11
13661,5532287,63.4409751,10.3488309,16.55,9.696,21.56,0.6,0.3,-0.12
13666,5532327,63.4409753,10.3488311,16.56,9.701,21.46,0.6,0.3,-0.13
13680,5532367,63.4409756,10.3488314,16.56,9.703,21.35,0.6,0.29,-0.14
13694,5532387,63.4409757,10.3488315,16.56,9.704,21.29,0.6,0.29,-0.14
13699,5532427,63.4409759,10.3488318,16.56,9.707,21.17,0.61,0.29,-0.14
13712,5532447,63.440976,10.3488319,16.56,9.706,21.11,0.61,0.28,-0.13
13725,5532487,63.4409762,10.3488321,16.56,9.705,21.0,0.61,0.28,-0.12
13730,5532527,63.4409765,10.3488323,16.56,9.703,20.89,0.61,0.28,-0.11
13743,5532547,63.4409766,10.3488324,16.56,9.7,20.84,0.62,0.28,-0.1
13758,5532587,63.4409768,10.3488327,16.55,9.695,20.75,0.62,0.27,-0.08
13763,5532627,63.440977,10.3488329,16.55,9.691,20.66,0.62,0.27,-0.06
13775,5532647,63.4409771,10.348833,16.54,9.689,20.63,0.62,0.27,-0.05
13789,5532687,63.4409774,10.3488332,16.54,9.684,20.57,0.62,0.26,-0.03
13794,5532727,63.4409776,10.3488334,16.53,9.679,20.51,0.62,0.26,-0.02
13806,5532747,63.4409777,10.3488335,16.53,9.679,20.5,0.62,0.26,-0.01
13820,5532787,63.4409779,10.3488338,16.53,9.677,20.47,0.62,0.25,0.0
13825,5532827,63.4409782,10.348834,16.53,9.676,20.45,0.62,0.25,0.0
13837,5532847,63.4409783,10.3488341,16.53,9.678,20.45,0.62,0.25,0.0
13851,5532887,63.4409785,10.3488343,16.54,9.682,20.45,0.63,0.25,0.01
13857,5532927,63.4409787,10.3488345,16.54,9.685,20.47,0.63,0.25,0.01
13869,5532947,63.4409789,10.3488346,16.55,9.69,20.49,0.63,0.25,0.01
13883,5532987,63.4409791,10.3488348,16.55,9.699,20.53,0.63,0.25,0.02
13888,5533027,63.4409793,10.3488351,16.56,9.707,20.58,0.64,0.25,0.02
13900,5533047,63.4409794,10.3488352,16.57,9.712,20.61,0.64,0.25,0.02
13914,5533087,63.4409797,10.3488354,16.58,9.722,20.68,0.65,0.26,0.02
13918,5533107,63.4409798,10.3488355,16.58,9.727,20.71,0.65,0.26,0.01
13932,5533147,63.44098,10.3488357,16.59,9.736,20.78,0.65,0.26,0.01
13945,5533187,63.4409803,10.348836,16.6,9.744,20.85,0.66,0.26,0.01
13949,5533207,63.4409804,10.3488361,16.6,9.748,20.89,0.66,0.26,0.01
13964,5533247,63.4409806,10.3488363,16.61,9.754,20.97,0.66,0.27,0.0
13977,5533287,63.4409809,10.3488365,16.61,9.759,21.05,0.66,0.27,0.0
13981,5533307,63.440981,10.3488366,16.62,9.761,21.09,0.66,0.28,0.0
13995,5533347,63.4409812,10.3488369,16.62,9.764,21.19,0.66,0.28,0.0
14011,5533387,63.4409815,10.3488372,16.62,9.767,21.28,0.66,0.29,-0.01
14025,5533407,63.4409816,10.3488373,16.62,9.768,21.33,0.66,0.29,-0.01
14028,5533447,63.4409818,10.3488376,16.62,9.769,21.42,0.66,0.29,-0.02
14042,5533487,63.4409821,10.3488378,16.63,9.771,21.51,0.66,0.29,-0.03
14045,5533507,63.4409822,10.3488379,16.63,9.771,21.55,0.66,0.29,-0.04
14059,5533547,63.4409824,10.3488382,16.63,9.773,21.62,0.66,0.29,-0.06
14073,5533587,63.4409827,10.3488385,16.63,9.776,21.68,0.66,0.29,-0.07
14078,5533607,63.4409828,10.3488386,16.63,9.777,21.7,0.65,0.29,-0.08
14092,5533647,63.440983,10.3488388,16.64,9.78,21.75,0.65,0.29,-0.1
14105,5533687,63.4409833,10.3488391,16.64,9.784,21.79,0.65,0.28,-0.12
14109,5533707,63.4409834,10.3488392,16.64,9.786,21.8,0.64,0.28,-0.13
14123,5533747,63.4409836,10.3488395,16.64,9.789,21.82,0.64,0.27,-0.15
14127,5533767,63.4409838,10.3488396,16.65,9.791,21.84,0.64,0.27,-0.16
14140,5533807,63.440984,10.3488398,16.65,9.795,21.85,0.63,0.26,-0.17
14153,5533847,63.4409842,10.34884,16.65,9.798,21.87,0.62,0.26,-0.18
14158,5533867,63.4409843,10.3488402,16.65,9.799,21.88,0.63,0.26,-0.19
14171,5533907,63.4409846,10.3488404,16.66,9.802,21.89,0.62,0.25,-0.19
14187,5533947,63.4409848,10.3488406,16.66,9.803,21.91,0.62,0.25,-0.18
14190,5533967,63.4409849,10.3488407,16.66,9.802,21.92,0.62,0.24,-0.18
14203,5534007,63.4409851,10.3488409,16.66,9.802,21.93,0.62,0.24,-0.17
14216,5534047,63.4409854,10.3488411,16.66,9.801,21.96,0.62,0.24,-0.15
14221,5534067,63.4409855,10.3488412,16.65,9.799,21.97,0.62,0.24,-0.14
14234,5534107,63.4409857,10.3488414,16.65,9.797,22.0,0.61,0.24,-0.12
14247,5534147,63.4409859,10.3488416,16.65,9.793,22.03,0.61,0.25,-0.09
14252,5534167,63.4409861,10.3488417,16.65,9.79,22.06,0.61,0.25,-0.08
14265,5534207,63.4409863,10.3488419,16.64,9.786,22.09,0.61,0.25,-0.06
14279,5534247,63.4409865,10.3488421,16.64,9.783,22.12,0.61,0.25,-0.04
14284,5534267,63.4409866,10.3488422,16.64,9.782,22.13,0.6,0.25,-0.03
14297,5534307,63.4409868,10.3488424,16.64,9.78,22.15,0.6,0.25,-0.01
14310,5534347,63.4409871,10.3488426,16.64,9.781,22.17,0.59,0.26,0.0
14324,5534367,63.4409872,10.3488427,16.64,9.783,22.17,0.6,0.26,0.0
14340,5534407,63.4409874,10.3488429,16.64,9.787,22.18,0.6,0.26,0.0
14343,5534427,63.4409875,10.348843,16.64,9.788,22.19,0.59,0.26,0.01
14357,5534467,63.4409877,10.3488432,16.65,9.798,22.21,0.59,0.26,0.01
14361,5534507,63.440988,10.3488434,16.66,9.807,22.24,0.59,0.26,0.02
14365,5534527,63.4409881,10.3488435,16.67,9.811,22.25,0.6,0.26,0.02
14380,5534567,63.4409883,10.3488437,16.68,9.823,22.29,0.6,0.26,0.02
14394,5534607,63.4409885,10.348844,16.69,9.832,22.32,0.61,0.27,0.02
14398,5534627,63.4409886,10.3488441,16.69,9.837,22.33,0.61,0.27,0.02
14412,5534667,63.4409889,10.3488443,16.7,9.845,22.37,0.61,0.27,0.03
14425,5534707,63.4409891,10.3488445,16.71,9.851,22.41,0.61,0.28,0.03
14429,5534727,63.4409892,10.3488447,16.71,9.854,22.44,0.61,0.28,0.03
14443,5534767,63.4409895,10.3488449,16.71,9.859,22.48,0.62,0.29,0.04
14456,5534807,63.4409897,10.3488451,16.72,9.862,22.53,0.62,0.3,0.05
14460,5534827,63.4409898,10.3488453,16.72,9.863,22.55,0.62,0.3,0.05
14474,5534867,63.44099,10.3488455,16.72,9.865,22.61,0.62,0.31,0.06
14487,5534907,63.4409903,10.3488458,16.72,9.866,22.67,0.62,0.32,0.06
14492,5534927,63.4409904,10.3488459,16.72,9.867,22.69,0.62,0.33,0.07
14506,5534967,63.4409906,10.3488462,16.73,9.87,22.75,0.62,0.34,0.07
14519,5535007,63.4409909,10.3488465,16.73,9.873,22.78,0.62,0.35,0.07
14523,5535027,63.440991,10.3488466,16.73,9.874,22.79,0.62,0.35,0.07
14537,5535067,63.4409912,10.3488469,16.74,9.88,22.8,0.62,0.36,0.06
14549,5535087,63.4409913,10.3488471,16.74,9.883,22.8,0.62,0.36,0.05
14554,5535127,63.4409916,10.3488474,16.74,9.889,22.78,0.62,0.37,0.04
14568,5535167,63.4409918,10.3488477,16.75,9.897,22.76,0.62,0.37,0.02
14580,5535187,63.4409919,10.3488479,16.76,9.9,22.74,0.63,0.37,0.01
14585,5535227,63.4409922,10.3488482,16.76,9.907,22.7,0.63,0.37,0.0
14600,5535267,63.4409924,10.3488485,16.77,9.913,22.66,0.63,0.37,-0.01
14612,5535287,63.4409925,10.3488487,16.77,9.916,22.63,0.63,0.37,-0.02
14617,5535327,63.4409928,10.348849,16.78,9.922,22.56,0.64,0.37,-0.03
14631,5535367,63.440993,10.3488493,16.78,9.924,22.49,0.64,0.37,-0.03
14645,5535387,63.4409931,10.3488495,16.78,9.925,22.44,0.64,0.37,-0.04
14650,5535427,63.4409934,10.3488498,16.78,9.927,22.35,0.65,0.37,-0.04
14664,5535467,63.4409936,10.3488501,16.78,9.924,22.26,0.65,0.37,-0.05
14676,5535487,63.4409937,10.3488503,16.78,9.923,22.2,0.65,0.37,-0.05
14681,5535527,63.440994,10.3488506,16.78,9.922,22.09,0.65,0.38,-0.05
14696,5535567,63.4409942,10.3488509,16.77,9.918,21.98,0.65,0.38,-0.05
14709,5535587,63.4409944,10.3488511,16.77,9.917,21.92,0.65,0.38,-0.06
14714,5535627,63.4409946,10.3488514,16.77,9.914,21.81,0.65,0.38,-0.06
14728,5535667,63.4409949,10.3488517,16.77,9.913,21.69,0.65,0.37,-0.08
14740,5535687,63.440995,10.3488519,16.77,9.913,21.63,0.65,0.37,-0.09
14745,5535727,63.4409952,10.3488522,16.77,9.914,21.51,0.65,0.37,-0.11
14757,5535747,63.4409954,10.3488524,16.77,9.916,21.44,0.65,0.36,-0.12
14771,5535787,63.4409956,10.3488527,16.78,9.92,21.31,0.64,0.36,-0.14
14776,5535827,63.4409958,10.348853,16.78,9.925,21.17,0.64,0.35,-0.15
14788,5535847,63.440996,10.3488532,16.78,9.929,21.11,0.64,0.35,-0.16
14802,5535887,63.4409962,10.3488535,16.79,9.936,20.97,0.65,0.34,-0.17
14808,5535927,63.4409965,10.3488538,16.8,9.943,20.82,0.65,0.33,-0.16
14820,5535947,63.4409966,10.3488539,16.8,9.946,20.75,0.66,0.33,-0.16
14834,5535987,63.4409968,10.3488542,16.81,9.952,20.6,0.66,0.32,-0.15
14839,5536027,63.4409971,10.3488545,16.81,9.957,20.46,0.67,0.32,-0.13
14851,5536047,63.4409972,10.3488546,16.81,9.958,20.38,0.67,0.32,-0.12
14865,5536087,63.4409974,10.3488549,16.81,9.959,20.25,0.68,0.31,-0.1
14870,5536127,63.4409977,10.3488551,16.82,9.96,20.12,0.68,0.31,-0.08
14882,5536147,63.4409978,10.3488553,16.81,9.958,20.07,0.68,0.31,-0.07
14896,5536187,63.4409981,10.3488555,16.81,9.956,19.96,0.68,0.3,-0.05
14901,5536227,63.4409983,10.3488558,16.81,9.954,19.87,0.68,0.3,-0.05
14915,5536247,63.4409985,10.3488559,16.81,9.953,19.83,0.68,0.3,-0.05
14928,5536287,63.4409987,10.3488562,16.81,9.953,19.75,0.67,0.29,-0.05
14933,5536327,63.4409989,10.3488564,16.81,9.953,19.67,0.67,0.29,-0.06
14945,5536347,63.4409991,10.3488565,16.81,9.955,19.64,0.66,0.29,-0.06
14961,5536387,63.4409993,10.3488568,16.82,9.96,19.58,0.65,0.28,-0.08
14965,5536407,63.4409994,10.3488569,16.82,9.962,19.55,0.65,0.28,-0.08
14978,5536447,63.4409997,10.3488571,16.82,9.969,19.49,0.65,0.28,-0.09
14992,5536487,63.4409999,10.3488574,16.83,9.977,19.44,0.64,0.27,-0.09
14996,5536507,63.441,10.3488575,16.84,9.981,19.41,0.64,0.27,-0.1
15010,5536547,63.4410003,10.3488577,16.84,9.988,19.37,0.63,0.28,-0.09
15025,5536587,63.4410005,10.348858,16.85,9.994,19.34,0.63,0.27,-0.08
15029,5536607,63.4410006,10.3488581,16.85,9.996,19.33,0.63,0.27,-0.08
15042,5536647,63.4410009,10.3488584,16.85,9.998,19.32,0.63,0.27,-0.06
15056,5536687,63.4410011,10.3488586,16.85,9.997,19.33,0.64,0.28,-0.04
15060,5536707,63.4410012,10.3488587,16.85,9.996,19.33,0.64,0.28,-0.03
15073,5536747,63.4410015,10.348859,16.84,9.989,19.35,0.65,0.28,-0.01
15087,5536787,63.4410017,10.3488592,16.83,9.979,19.39,0.65,0.29,0.0
15091,5536807,63.4410019,10.3488593,16.83,9.974,19.41,0.65,0.29,0.01
15104,5536847,63.4410021,10.3488596,16.82,9.961,19.46,0.65,0.29,0.02
15118,5536887,63.4410023,10.3488598,16.8,9.946,19.51,0.66,0.29,0.02
15124,5536907,63.4410025,10.34886,16.79,9.939,19.53,0.66,0.29,0.02
15136,5536947,63.4410027,10.3488602,16.78,9.926,19.58,0.66,0.29,0.01
15150,5536987,63.441003,10.3488605,16.77,9.912,19.63,0.66,0.29,0.0
15154,5537007,63.4410031,10.3488606,16.76,9.906,19.66,0.66,0.29,-0.01
15167,5537047,63.4410033,10.3488609,16.75,9.896,19.72,0.66,0.28,-0.03
15172,5537067,63.4410034,10.348861,16.75,9.891,19.76,0.66,0.28,-0.04
15185,5537107,63.4410037,10.3488612,16.74,9.884,19.83,0.66,0.28,-0.06
15198,5537147,63.4410039,10.3488615,16.73,9.878,19.92,0.66,0.28,-0.07
15203,5537167,63.4410041,10.3488616,16.73,9.876,19.97,0.66,0.27,-0.08
15216,5537207,63.4410043,10.3488618,16.73,9.872,20.06,0.66,0.27,-0.09
15229,5537247,63.4410046,10.3488621,16.73,9.87,20.15,0.65,0.27,-0.1
15235,5537267,63.4410047,10.3488622,16.72,9.869,20.2,0.65,0.27,-0.1
15248,5537307,63.4410049,10.3488624,16.72,9.868,20.3,0.64,0.27,-0.1
15261,5537347,63.4410052,10.3488626,16.72,9.866,20.4,0.64,0.26,-0.1
15266,5537367,63.4410053,10.3488627,16.72,9.866,20.45,0.64,0.27,-0.09
15281,5537407,63.4410055,10.3488629,16.72,9.865,20.55,0.63,0.27,-0.09
15297,5537447,63.4410057,10.3488631,16.72,9.865,20.65,0.62,0.27,-0.08
15301,5537467,63.4410058,10.3488633,16.72,9.865,20.71,0.62,0.27,-0.07
15314,5537507,63.4410061,10.3488635,16.72,9.865,20.82,0.61,0.27,-0.06
15329,5537547,63.4410063,10.3488637,16.72,9.865,20.93,0.61,0.28,-0.04
15333,5537567,63.4410064,10.3488638,16.72,9.866,20.99,0.61,0.28,-0.03
15347,5537607,63.4410066,10.348864,16.72,9.866,21.11,0.61,0.28,-0.01
15360,5537647,63.4410068,10.3488643,16.72,9.867,21.22,0.62,0.29,0.01
15365,5537667,63.4410069,10.3488644,16.72,9.868,21.28,0.62,0.29,0.02
15378,5537707,63.4410072,10.3488646,16.72,9.869,21.39,0.63,0.29,0.04
15382,5537727,63.4410073,10.3488647,16.72,9.869,21.44,0.63,0.29,0.04
15396,5537767,63.4410075,10.348865,16.73,9.872,21.53,0.64,0.29,0.05
15409,5537807,63.4410078,10.3488652,16.73,9.874,21.59,0.65,0.29,0.06
15413,5537827,63.4410079,10.3488654,16.73,9.875,21.62,0.65,0.29,0.06
15427,5537867,63.4410081,10.3488656,16.74,9.88,21.67,0.65,0.29,0.06
15440,5537907,63.4410084,10.3488658,16.74,9.883,21.71,0.65,0.3,0.06
15445,5537927,63.4410085,10.348866,16.74,9.885,21.73,0.65,0.3,0.06
15459,5537967,63.4410087,10.3488662,16.75,9.892,21.77,0.64,0.31,0.05
15472,5538007,63.441009,10.3488665,16.75,9.898,21.79,0.64,0.32,0.05
15476,5538027,63.4410091,10.3488666,16.76,9.901,21.81,0.64,0.32,0.05
15490,5538067,63.4410093,10.3488669,16.76,9.908,21.83,0.64,0.33,0.04
15503,5538107,63.4410095,10.3488671,16.77,9.915,21.85,0.64,0.34,0.04
15507,5538127,63.4410097,10.3488673,16.77,9.918,21.85,0.64,0.34,0.04
15521,5538167,63.4410099,10.3488676,16.78,9.924,21.87,0.63,0.36,0.04
15534,5538207,63.4410101,10.3488679,16.79,9.93,21.89,0.63,0.36,0.03
15538,5538227,63.4410103,10.348868,16.79,9.933,21.9,0.63,0.37,0.02
15553,5538267,63.4410105,10.3488683,16.79,9.937,21.93,0.63,0.37,0.01
15566,5538307,63.4410107,10.3488686,16.8,9.942,21.94,0.63,0.38,0.0
15570,5538327,63.4410108,10.3488688,16.8,9.944,21.94,0.63,0.38,-0.01
15584,5538367,63.4410111,10.3488691,16.8,9.946,21.94,0.64,0.38,-0.03
15598,5538387,63.4410112,10.3488692,16.8,9.947,21.93,0.64,0.38,-0.04
15603,5538427,63.4410114,10.3488695,16.81,9.95,21.89,0.64,0.38,-0.06
15617,5538467,63.4410117,10.3488699,16.8,9.947,21.83,0.65,0.38,-0.07
15629,5538487,63.4410118,10.34887,16.8,9.946,21.79,0.65,0.38,-0.07
15634,5538527,63.441012,10.3488703,16.8,9.945,21.7,0.65,0.38,-0.08
15649,5538567,63.4410123,10.3488706,16.79,9.938,21.59,0.65,0.38,-0.08
15662,5538587,63.4410124,10.3488708,16.79,9.934,21.54,0.65,0.38,-0.07
15667,5538627,63.4410126,10.3488711,16.78,9.928,21.42,0.66,0.39,-0.06
15681,5538667,63.4410129,10.3488714,16.77,9.916,21.3,0.66,0.4,-0.03
15693,5538687,63.441013,10.3488716,16.77,9.91,21.25,0.66,0.4,-0.01
15698,5538727,63.4410132,10.3488719,16.75,9.899,21.14,0.66,0.41,0.01
15712,5538767,63.4410135,10.3488722,16.74,9.886,21.04,0.66,0.42,0.05
15724,5538787,63.4410136,10.3488724,16.74,9.88,20.98,0.66,0.43,0.06
15729,5538827,63.4410138,10.3488728,16.72,9.868,20.88,0.66,0.44,0.1
15743,5538867,63.4410141,10.3488731,16.72,9.86,20.77,0.67,0.44,0.11
15755,5538887,63.4410142,10.3488733,16.71,9.856,20.71,0.67,0.44,0.12
15761,5538927,63.4410144,10.3488737,16.7,9.848,20.59,0.67,0.45,0.12
15775,5538967,63.4410146,10.348874,16.71,9.85,20.46,0.68,0.45,0.09
15787,5538987,63.4410148,10.3488742,16.71,9.852,20.39,0.68,0.44,0.08
15795,5539027,63.441015,10.3488746,16.71,9.855,20.23,0.68,0.43,0.04
15805,5539047,63.4410151,10.3488748,16.72,9.861,20.15,0.68,0.43,0.01
15818,5539087,63.4410154,10.3488751,16.73,9.874,19.98,0.68,0.42,-0.03
15823,5539127,63.4410156,10.3488755,16.74,9.888,19.79,0.67,0.41,-0.08
15835,5539147,63.4410157,10.3488756,16.75,9.898,19.7,0.67,0.4,-0.11
15849,5539187,63.441016,10.348876,16.77,9.917,19.49,0.66,0.38,-0.15
15854,5539227,63.4410162,10.3488763,16.79,9.935,19.27,0.66,0.37,-0.19
15868,5539247,63.4410163,10.3488764,16.8,9.943,19.16,0.66,0.36,-0.2
15881,5539287,63.4410165,10.3488767,16.81,9.958,18.93,0.65,0.35,-0.21
15886,5539327,63.4410168,10.348877,16.83,9.972,18.7,0.65,0.33,-0.22
15898,5539347,63.4410169,10.3488772,16.83,9.974,18.59,0.65,0.33,-0.21
15914,5539387,63.4410171,10.3488775,16.83,9.979,18.38,0.64,0.32,-0.2
15919,5539427,63.4410173,10.3488777,16.84,9.983,18.18,0.64,0.31,-0.18
15931,5539447,63.4410175,10.3488779,16.84,9.981,18.09,0.64,0.31,-0.16
15945,5539487,63.4410177,10.3488781,16.83,9.978,17.93,0.65,0.3,-0.13
15950,5539527,63.4410179,10.3488784,16.83,9.973,17.8,0.65,0.3,-0.1
15963,5539547,63.441018,10.3488785,16.82,9.968,17.75,0.65,0.3,-0.09
15978,5539587,63.4410183,10.3488788,16.81,9.958,17.66,0.66,0.3,-0.05
15983,5539627,63.4410185,10.348879,16.8,9.949,17.59,0.67,0.3,-0.02
15995,5539647,63.4410186,10.3488791,16.8,9.943,17.56,0.67,0.3,-0.01
16009,5539687,63.4410189,10.3488794,16.79,9.933,17.51,0.67,0.29,0.0
16013,5539707,63.441019,10.3488795,16.78,9.928,17.48,0.67,0.29,0.0
16026,5539747,63.4410192,10.3488798,16.77,9.919,17.42,0.67,0.28,0.01
16040,5539787,63.4410195,10.34888,16.77,9.912,17.37,0.67,0.28,0.01
16044,5539807,63.4410196,10.3488801,16.76,9.908,17.33,0.67,0.28,0.01
16057,5539847,63.4410198,10.3488803,16.76,9.904,17.27,0.67,0.27,0.0
16071,5539887,63.4410201,10.3488806,16.76,9.901,17.21,0.67,0.26,-0.01
16077,5539907,63.4410202,10.3488807,16.76,9.9,17.18,0.67,0.26,-0.02
16089,5539947,63.4410204,10.3488809,16.76,9.901,17.15,0.66,0.25,-0.03
16103,5539987,63.4410207,10.3488811,16.76,9.903,17.14,0.66,0.24,-0.05
16107,5540007,63.4410208,10.3488812,16.76,9.904,17.15,0.66,0.24,-0.06
16120,5540047,63.441021,10.3488814,16.76,9.907,17.2,0.65,0.23,-0.08
16134,5540087,63.4410213,10.3488817,16.77,9.912,17.29,0.65,0.23,-0.1
16138,5540107,63.4410214,10.3488818,16.77,9.914,17.35,0.65,0.22,-0.1
16151,5540147,63.4410217,10.3488819,16.77,9.917,17.48,0.65,0.22,-0.11
16165,5540187,63.4410219,10.3488821,16.77,9.919,17.64,0.65,0.21,-0.12
16169,5540207,63.441022,10.3488822,16.78,9.921,17.72,0.65,0.21,-0.13
16184,5540247,63.4410223,10.3488824,16.78,9.922,17.89,0.65,0.21,-0.14
16197,5540287,63.4410225,10.3488826,16.78,9.923,18.06,0.65,0.2,-0.15
16201,5540307,63.4410226,10.3488827,16.78,9.924,18.14,0.65,0.2,-0.15
16214,5540347,63.4410229,10.3488829,16.78,9.923,18.32,0.65,0.2,-0.16
16221,5540367,63.441023,10.348883,16.78,9.923,18.4,0.64,0.2,-0.16
16234,5540407,63.4410232,10.3488831,16.78,9.922,18.57,0.64,0.2,-0.15
16247,5540447,63.4410235,10.3488833,16.78,9.922,18.75,0.63,0.2,-0.15
16252,5540467,63.4410236,10.3488834,16.78,9.922,18.84,0.63,0.2,-0.14
16265,5540507,63.4410238,10.3488836,16.78,9.921,19.03,0.63,0.21,-0.12
16279,5540547,63.441024,10.3488837,16.78,9.921,19.24,0.63,0.21,-0.08
16285,5540567,63.4410241,10.3488838,16.78,9.921,19.34,0.63,0.22,-0.06
16298,5540607,63.4410244,10.348884,16.78,9.92,19.55,0.64,0.23,-0.02
16311,5540647,63.4410246,10.3488842,16.78,9.92,19.76,0.65,0.24,0.03
16316,5540667,63.4410247,10.3488843,16.78,9.92,19.86,0.65,0.25,0.06
16329,5540707,63.441025,10.3488845,16.77,9.919,20.04,0.67,0.26,0.12
16342,5540747,63.4410252,10.3488847,16.77,9.919,20.22,0.68,0.27,0.18
16347,5540767,63.4410253,10.3488848,16.77,9.919,20.3,0.68,0.28,0.21
16360,5540807,63.4410256,10.348885,16.77,9.918,20.45,0.68,0.29,0.25
16373,5540847,63.4410258,10.3488853,16.78,9.92,20.6,0.69,0.3,0.27
16378,5540867,63.4410259,10.3488854,16.78,9.924,20.67,0.69,0.31,0.27
16391,5540907,63.4410262,10.3488856,16.78,9.928,20.8,0.68,0.31,0.26
16405,5540947,63.4410265,10.3488859,16.79,9.939,20.92,0.68,0.32,0.23
16410,5540967,63.4410266,10.348886,16.8,9.948,20.98,0.67,0.32,0.21
16423,5541007,63.4410268,10.3488863,16.82,9.964,21.09,0.66,0.33,0.16
16427,5541027,63.441027,10.3488864,16.83,9.972,21.14,0.66,0.33,0.13
16441,5541067,63.4410272,10.3488867,16.85,9.995,21.26,0.65,0.34,0.06
16454,5541107,63.4410274,10.3488869,16.87,10.018,21.36,0.64,0.34,0.0
16458,5541127,63.4410276,10.3488871,16.88,10.029,21.41,0.63,0.34,-0.02
16472,5541167,63.4410278,10.3488873,16.91,10.05,21.52,0.62,0.35,-0.07
16485,5541207,63.441028,10.3488876,16.93,10.071,21.6,0.62,0.36,-0.11
16489,5541227,63.4410281,10.3488878,16.94,10.081,21.64,0.61,0.36,-0.12
16504,5541267,63.4410284,10.3488881,16.94,10.088,21.69,0.61,0.37,-0.13
16517,5541307,63.4410286,10.3488884,16.95,10.095,21.7,0.62,0.37,-0.12
16521,5541327,63.4410287,10.3488885,16.95,10.098,21.7,0.62,0.38,-0.12
16535,5541367,63.4410289,10.3488888,16.94,10.086,21.67,0.63,0.38,-0.09
16550,5541407,63.4410292,10.3488891,16.93,10.075,21.61,0.64,0.39,-0.05
16554,5541427,63.4410293,10.3488893,16.92,10.069,21.57,0.64,0.39,-0.03
16568,5541467,63.4410295,10.3488896,16.9,10.047,21.46,0.66,0.4,0.01
16581,5541507,63.4410298,10.3488899,16.88,10.025,21.34,0.67,0.41,0.05
16585,5541527,63.4410299,10.3488901,16.87,10.014,21.28,0.67,0.41,0.07
16600,5541567,63.4410301,10.3488904,16.85,9.99,21.15,0.68,0.41,0.11
16614,5541607,63.4410304,10.3488908,16.82,9.968,21.01,0.69,0.42,0.14
16618,5541627,63.4410305,10.3488909,16.81,9.957,20.93,0.69,0.42,0.15
16632,5541667,63.4410307,10.3488913,16.8,9.943,20.78,0.7,0.42,0.16
16644,5541687,63.4410309,10.3488914,16.79,9.937,20.7,0.7,0.43,0.16
16649,5541727,63.4410311,10.3488918,16.78,9.925,20.53,0.7,0.42,0.14
16663,5541767,63.4410314,10.3488921,16.78,9.928,20.35,0.7,0.42,0.11
16675,5541787,63.4410315,10.3488923,16.78,9.929,20.25,0.7,0.42,0.09
16680,5541827,63.4410317,10.3488926,16.79,9.932,20.07,0.69,0.41,0.05
16694,5541867,63.441032,10.3488929,16.8,9.947,19.89,0.68,0.4,0.0
16706,5541887,63.4410321,10.3488931,16.81,9.955,19.8,0.68,0.4,-0.03
16712,5541927,63.4410324,10.3488934,16.83,9.971,19.62,0.67,0.39,-0.09
16726,5541967,63.4410326,10.3488937,16.85,9.992,19.44,0.66,0.38,-0.14
16738,5541987,63.4410327,10.3488939,16.86,10.002,19.35,0.66,0.38,-0.17
16743,5542027,63.441033,10.3488942,16.88,10.023,19.17,0.66,0.37,-0.21
16757,5542067,63.4410332,10.3488945,16.9,10.04,18.97,0.65,0.37,-0.23
