ping_number,pwr_up_msec,time_boot_ms_x,sonar_x,sonar_y,time_boot_ms_y,yaw_rad,pitch_rad,sonar_z
41203,5615839,5615847,82.20684051513672,25.10197639465332,5615847,0.6328200101852417,0.0372104980051517,0.0
41204,5615889,5615887,82.20475769042969,25.09487533569336,5615887,0.6480639576911926,0.0376187898218631,0.0
41205,5615939,5615947,82.20061492919922,25.08508682250977,5615947,0.6704772114753723,0.0364552661776542,0.0
41206,5615989,5615987,82.19783020019531,25.0787296295166,5615987,0.6853273510932922,0.0348473787307739,0.0
41207,5616039,5616047,82.19425201416016,25.06871223449707,5616047,0.7063776254653931,0.0322396159172058,0.0
41208,5616089,5616087,82.19217681884766,25.06195068359375,5616087,0.7200143337249756,0.0307577271014451,0.0
41209,5616139,5616147,82.1873779296875,25.051414489746094,5616147,0.7401734590530396,0.0297607891261577,0.0
41210,5616189,5616187,82.18383026123047,25.04403686523437,5616187,0.7534836530685425,0.0300752688199281,0.0
41211,5616239,5616247,82.17897033691406,25.03230857849121,5616247,0.7734132409095764,0.0317985974252224,0.0
41212,5616289,5616307,82.17452239990234,25.019495010375977,5616307,0.7937250733375549,0.0349438935518264,0.0
41213,5616339,5616347,82.16854095458984,25.0106143951416,5616347,0.8070580959320068,0.0375084951519966,0.0
41214,5616389,5616407,82.16048431396484,24.996538162231445,5616407,0.8271230459213257,0.0411466993391513,0.0
41215,5616439,5616447,82.15564727783203,24.986722946166992,5616447,0.8405320048332214,0.043215911835432,0.0
41216,5616490,5616507,82.14906311035156,24.97146224975586,5616507,0.8606281876564026,0.0452100858092308,0.0
41217,5616539,5616547,82.14286804199219,24.961257934570312,5616547,0.8739688992500305,0.0455004684627056,0.0
41218,5616589,5616607,82.13442993164062,24.945215225219727,5616607,0.8942881226539612,0.0446188077330589,0.0
41219,5616639,5616647,82.12930297851562,24.93443489074707,5616647,0.907637655735016,0.0433876849710941,0.0
41220,5616689,5616707,82.12205505371094,24.917858123779297,5616707,0.9277536273002625,0.0408459939062595,0.0
41221,5616739,5616747,82.11589050292969,24.90743637084961,5616747,0.9412393569946288,0.0389127507805824,0.0
41222,5616789,5616807,82.10717010498047,24.89118766784668,5616807,0.9615162014961244,0.0361766815185546,0.0
41223,5616839,5616847,82.1015853881836,24.879976272583008,5616847,0.9754360914230348,0.0346669070422649,0.0
41224,5616889,5616907,82.09326934814453,24.862274169921875,5616907,0.9959930777549744,0.0332840047776699,0.0
41225,5616939,5616927,82.09010314941406,24.85721778869629,5616927,1.0028928518295288,0.0328690968453884,0.0
41226,5616989,5617007,82.07787322998047,24.835906982421875,5617007,1.0308444499969482,0.0316234640777111,0.0
41227,5617039,5617027,82.0749282836914,24.830320358276367,5617027,1.0379236936569214,0.0313009098172187,0.0
41228,5617089,5617107,82.06373596191406,24.80719566345215,5617107,1.0664639472961426,0.0295755583792924,0.0
41229,5617139,5617127,82.06034088134766,24.801603317260746,5617127,1.0736364126205444,0.028909208253026,0.0
41230,5617189,5617207,82.04826354980469,24.778114318847656,5617207,1.1025458574295044,0.0247413627803325,0.0
41231,5617239,5617227,82.04566192626953,24.772178649902344,5617227,1.109601974487305,0.0234173573553562,0.0
41232,5617289,5617307,82.03683471679688,24.748201370239254,5617307,1.1372349262237549,0.017185864970088,0.0
41233,5617339,5617327,82.03445434570312,24.74297523498535,5617327,1.1440407037734983,0.0155363194644451,0.0
41234,5617389,5617407,82.02649688720703,24.721485137939453,5617407,1.1709641218185425,0.0088628800585865,0.0
41235,5617439,5617427,82.02483367919922,24.715978622436523,5617427,1.1779749393463137,0.0073452317155897,0.0
41236,5617489,5617507,82.01889038085938,24.69327735900879,5617507,1.204881191253662,0.0036572248209267,0.0
41237,5617539,5617527,82.01686096191406,24.688100814819336,5617527,1.211658239364624,0.003424801165238,0.0
41238,5617589,5617587,82.01127624511719,24.672143936157227,5617587,1.2320139408111572,0.0051912879571318,0.0
41239,5617639,5617627,82.00789642333984,24.66111946105957,5617627,1.245558261871338,0.0081654200330376,0.0
41240,5617689,5617687,82.00318145751953,24.64400100708008,5617687,1.2657530307769775,0.0153300780802965,0.0
41241,5617739,5617727,81.99981689453125,24.633028030395508,5617727,1.279503345489502,0.0216605179011821,0.0
41242,5617789,5617787,81.99457550048828,24.61652565002441,5617787,1.2994170188903809,0.0317587107419967,0.0
41243,5617839,5617827,81.99163818359375,24.60505104064941,5617827,1.31267249584198,0.0384973958134651,0.0
41244,5617889,5617887,81.98809051513672,24.58681297302246,5617887,1.3324785232543943,0.0476129911839962,0.0
41245,5617939,5617927,81.98587036132812,24.57455062866211,5617927,1.345776915550232,0.052764780819416,0.0
41246,5617989,5617987,81.98307800292969,24.55582046508789,5617987,1.3662879467010498,0.0585537478327751,0.0
41247,5618039,5618027,81.9821548461914,24.542171478271484,5618027,1.3798954486846924,0.0606987029314041,0.0
41248,5618089,5618087,81.98216247558594,24.521312713623047,5618087,1.4002630710601809,0.0610562413930892,0.0
41249,5618139,5618127,81.98259735107422,24.50804901123047,5618127,1.4137715101242063,0.0591825768351554,0.0
41250,5618189,5618187,81.98406982421875,24.48909568786621,5618187,1.4335449934005735,0.0532177500426769,0.0
41251,5618239,5618247,81.98699188232422,24.46959114074707,5618247,1.4527606964111328,0.0439704097807407,0.0
41252,5618289,5618287,81.98955535888672,24.456432342529297,5618287,1.465635895729065,0.0362944528460502,0.0
41253,5618339,5618347,81.99334716796875,24.438135147094727,5618347,1.4844545125961304,0.0237930566072464,0.0
41254,5618389,5618387,81.9960708618164,24.426589965820312,5618387,1.497081995010376,0.0152711495757102,0.0
41255,5618439,5618447,82.0009536743164,24.40889358520508,5618447,1.5163313150405884,0.0033256243914365,0.0
41256,5618489,5618487,82.00476837158203,24.39691925048828,5618487,1.5294437408447266,-0.003379383822903,0.0
41257,5618539,5618547,82.01062774658203,24.381275177001957,5618547,1.5494561195373535,-0.0107237137854099,0.0
41258,5618589,5618587,82.01509857177734,24.37103843688965,5618587,1.5633299350738523,-0.0135942697525024,0.0
41259,5618639,5618647,82.02259063720703,24.355770111083984,5618647,1.5839496850967407,-0.0145947616547346,0.0
41260,5618689,5618687,82.0281982421875,24.34542465209961,5618687,1.5977838039398191,-0.0133280120790004,0.0
41261,5618739,5618747,82.03680419921875,24.331981658935547,5618747,1.6185128688812256,-0.0094207311049103,0.0
41262,5618789,5618787,82.04277038574219,24.32356071472168,5618787,1.6323384046554563,-0.0057171219959855,0.0
41263,5618839,5618847,82.05206298828125,24.31075668334961,5618847,1.6535167694091797,0.0004490515275392,0.0
41264,5618889,5618887,82.05863952636719,24.301908493041992,5618887,1.6674683094024658,0.0044922535307705,0.0
41265,5618939,5618947,82.06790924072266,24.29141998291016,5618947,1.6883556842803955,0.0098108621314167,0.0
41266,5618989,5618987,82.07406616210938,24.28503799438477,5618987,1.7022312879562378,0.0127708734944462,0.0
41267,5619039,5619047,82.08336639404297,24.27526092529297,5619047,1.7229913473129272,0.0161053370684385,0.0
41268,5619090,5619087,82.08958435058594,24.268558502197266,5619087,1.7368805408477783,0.0176139548420906,0.0
41269,5619139,5619147,82.09818267822266,24.26016616821289,5619147,1.758354425430298,0.0192603878676891,0.0
41270,5619189,5619187,82.1039810180664,24.254528045654297,5619187,1.772677659988403,0.0201388280838727,0.0
41271,5619239,5619247,82.1126480102539,24.24562644958496,5619247,1.794666409492493,0.0214176885783672,0.0
41272,5619289,5619287,82.11852264404297,24.239213943481445,5619287,1.809582233428955,0.0222978014498949,0.0
41273,5619339,5619347,82.12696075439453,24.23043632507324,5619347,1.832385778427124,0.0238242503255605,0.0
41274,5619389,5619387,82.13247680664062,24.224653244018555,5619387,1.8475817441940308,0.0247439835220575,0.0
41275,5619439,5619447,82.14080047607422,24.21555519104004,5619447,1.8702256679534912,0.0259805228561162,0.0
41276,5619489,5619487,82.14644622802734,24.209125518798828,5619487,1.8846004009246824,0.0263686478137969,0.0
41277,5619539,5619547,82.15464782714844,24.20077896118164,5619547,1.905425310134888,0.0261822622269392,0.0
41278,5619589,5619607,82.1624526977539,24.1923770904541,5619607,1.925757646560669,0.0252788979560136,0.0
41279,5619639,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41280,5619689,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41281,5619739,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41282,5619789,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41283,5619839,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41284,5619889,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41285,5619939,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41286,5619989,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41287,5620039,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41288,5620089,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41289,5620139,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41290,5620189,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41291,5620240,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41292,5620289,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41293,5620339,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41294,5620389,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41295,5620439,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41296,5620489,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41297,5620540,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41298,5620589,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41299,5620639,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41300,5620689,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41301,5620739,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41302,5620789,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41303,5620839,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41304,5620889,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41305,5620939,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41306,5620989,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41307,5621039,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41308,5621090,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41309,5621139,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41310,5621189,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41311,5621239,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41312,5621289,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41313,5621339,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41314,5621389,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41315,5621439,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41316,5621489,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41317,5621539,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41318,5621589,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41319,5621639,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41320,5621689,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41321,5621739,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41322,5621789,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41323,5621839,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41324,5621889,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41325,5621939,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41326,5621989,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41327,5622039,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41328,5622089,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41329,5622139,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41330,5622189,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41331,5622239,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41332,5622289,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41333,5622339,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41334,5622389,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41335,5622439,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41336,5622489,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41337,5622539,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41338,5622589,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41339,5622639,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41340,5622689,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41341,5622739,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41342,5622789,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41343,5622839,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41344,5622889,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41345,5622939,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41346,5622989,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41347,5623039,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41348,5623089,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41349,5623139,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41350,5623189,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41351,5623239,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41352,5623289,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41353,5623339,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41354,5623389,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41355,5623439,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41356,5623489,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41357,5623539,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41358,5623589,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41359,5623639,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41360,5623689,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41361,5623739,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41362,5623789,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41363,5623839,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41364,5623889,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41365,5623939,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41366,5623989,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41367,5624039,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41368,5624089,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41369,5624139,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41370,5624189,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41371,5624239,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41372,5624289,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41373,5624339,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41374,5624389,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41375,5624439,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41376,5624489,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41377,5624539,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41378,5624589,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41379,5624639,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41380,5624689,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41381,5624739,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41382,5624789,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41383,5624839,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41384,5624889,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41385,5624939,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41386,5624989,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41387,5625039,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41388,5625089,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41389,5625139,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41390,5625189,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41391,5625239,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41392,5625289,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41393,5625339,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41394,5625389,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41395,5625439,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41396,5625489,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41397,5625539,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41398,5625589,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41399,5625639,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41400,5625689,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41401,5625739,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41402,5625789,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41403,5625839,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41404,5625889,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41405,5625939,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41406,5625989,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41407,5626039,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41408,5626089,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41409,5626139,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41410,5626189,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41411,5626239,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41412,5626289,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41413,5626339,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41414,5626389,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41415,5626439,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41416,5626489,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41417,5626539,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41418,5626589,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41419,5626639,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41420,5626689,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41421,5626739,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41422,5626789,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41423,5626839,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41424,5626889,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41425,5626939,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41426,5626989,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41427,5627039,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41428,5627089,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41429,5627139,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41430,5627189,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41431,5627239,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41432,5627289,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41433,5627339,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41434,5627389,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41435,5627439,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41436,5627489,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41437,5627539,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41438,5627589,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41439,5627639,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41440,5627689,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41441,5627739,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41442,5627789,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41443,5627839,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41444,5627889,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41445,5627939,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41446,5627989,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41447,5628039,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41448,5628089,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41449,5628139,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41450,5628189,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41451,5628239,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41452,5628289,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41453,5628339,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41454,5628389,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41455,5628439,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41456,5628490,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41457,5628539,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41458,5628589,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41459,5628639,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41460,5628689,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41461,5628739,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41462,5628789,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41463,5628839,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41464,5628889,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41465,5628939,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41466,5628989,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41467,5629039,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41468,5629089,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
