latitude,longitude,altitude (m),northing (local m),easting (local m),ping number,elapsed (s),datetime,altitude (m above MSL),northing (UTM m),easting (UTM m),coordinate projection
63.44049465,10.34882500,-1.472,-6.740,16.808,60796,10.800,2026-04-22T17:06:27.535Z,14.788,7035377.848,567286.212,UTM zone 32N
63.44049032,10.34884516,-1.237,-7.223,17.812,60797,10.850,2026-04-22T17:06:27.585Z,15.023,7035377.387,567287.228,UTM zone 32N
63.44049350,10.34883005,-1.376,-6.868,17.060,60797,10.850,2026-04-22T17:06:27.585Z,14.884,7035377.725,567286.467,UTM zone 32N
63.44049728,10.34881223,-1.419,-6.448,16.173,60797,10.850,2026-04-22T17:06:27.585Z,14.841,7035378.127,567285.570,UTM zone 32N
63.44048453,10.34887204,-1.147,-7.867,19.150,60798,10.900,2026-04-22T17:06:27.635Z,15.113,7035376.770,567288.583,UTM zone 32N
63.44049025,10.34884506,-1.243,-7.231,17.807,60798,10.900,2026-04-22T17:06:27.635Z,15.017,7035377.378,567287.223,UTM zone 32N
63.44049343,10.34882994,-1.381,-6.876,17.054,60798,10.900,2026-04-22T17:06:27.635Z,14.879,7035377.717,567286.462,UTM zone 32N
63.44049453,10.34882470,-1.417,-6.754,16.794,60798,10.900,2026-04-22T17:06:27.635Z,14.843,7035377.834,567286.198,UTM zone 32N
63.44049729,10.34881166,-1.456,-6.446,16.144,60798,10.900,2026-04-22T17:06:27.635Z,14.804,7035378.129,567285.541,UTM zone 32N
63.44048897,10.34885068,-1.281,-7.372,18.087,60799,10.950,2026-04-22T17:06:27.685Z,14.979,7035377.243,567287.507,UTM zone 32N
63.44049260,10.34883353,-1.355,-6.969,17.233,60799,10.950,2026-04-22T17:06:27.685Z,14.905,7035377.628,567286.643,UTM zone 32N
63.44049338,10.34882982,-1.389,-6.882,17.048,60799,10.950,2026-04-22T17:06:27.685Z,14.871,7035377.711,567286.456,UTM zone 32N
63.44049436,10.34882513,-1.441,-6.773,16.815,60799,10.950,2026-04-22T17:06:27.685Z,14.819,7035377.816,567286.220,UTM zone 32N
63.44049578,10.34881845,-1.456,-6.615,16.482,60799,10.950,2026-04-22T17:06:27.685Z,14.804,7035377.967,567285.883,UTM zone 32N
63.44049707,10.34881245,-1.394,-6.471,16.184,60799,10.950,2026-04-22T17:06:27.685Z,14.866,7035378.104,567285.581,UTM zone 32N
63.44048445,10.34887188,-1.169,-7.876,19.142,60800,11.000,2026-04-22T17:06:27.735Z,15.091,7035376.761,567288.575,UTM zone 32N
63.44048841,10.34885298,-1.328,-7.435,18.201,60800,11.000,2026-04-22T17:06:27.735Z,14.932,7035377.183,567287.623,UTM zone 32N
63.44049333,10.34882975,-1.393,-6.887,17.045,60800,11.000,2026-04-22T17:06:27.735Z,14.867,7035377.706,567286.452,UTM zone 32N
63.44049582,10.34881789,-1.499,-6.610,16.455,60800,11.000,2026-04-22T17:06:27.735Z,14.761,7035377.971,567285.855,UTM zone 32N
63.44049702,10.34881238,-1.396,-6.476,16.180,60800,11.000,2026-04-22T17:06:27.735Z,14.864,7035378.099,567285.578,UTM zone 32N
63.44048751,10.34885783,-1.170,-7.535,18.443,60801,11.060,2026-04-22T17:06:27.795Z,15.090,7035377.087,567287.867,UTM zone 32N
63.44048848,10.34885300,-1.338,-7.427,18.202,60801,11.060,2026-04-22T17:06:27.795Z,14.922,7035377.190,567287.624,UTM zone 32N
63.44049255,10.34883392,-1.313,-6.974,17.252,60801,11.060,2026-04-22T17:06:27.795Z,14.947,7035377.623,567286.662,UTM zone 32N
63.44049390,10.34882753,-1.340,-6.824,16.934,60801,11.060,2026-04-22T17:06:27.795Z,14.920,7035377.767,567286.341,UTM zone 32N
63.44049442,10.34882498,-1.388,-6.766,16.807,60801,11.060,2026-04-22T17:06:27.795Z,14.872,7035377.823,567286.212,UTM zone 32N
63.44049709,10.34881240,-1.401,-6.468,16.181,60801,11.060,2026-04-22T17:06:27.795Z,14.859,7035378.107,567285.578,UTM zone 32N
63.44049758,10.34881003,-1.458,-6.415,16.063,60801,11.060,2026-04-22T17:06:27.795Z,14.802,7035378.158,567285.459,UTM zone 32N
63.44048527,10.34886847,-1.243,-7.785,18.972,60802,11.100,2026-04-22T17:06:27.835Z,15.017,7035376.848,567288.403,UTM zone 32N
63.44049141,10.34883960,-1.176,-7.101,17.535,60802,11.100,2026-04-22T17:06:27.835Z,15.084,7035377.502,567286.949,UTM zone 32N
63.44049199,10.34883662,-1.316,-7.036,17.387,60802,11.100,2026-04-22T17:06:27.835Z,14.944,7035377.564,567286.799,UTM zone 32N
63.44049392,10.34882750,-1.346,-6.822,16.933,60802,11.100,2026-04-22T17:06:27.835Z,14.914,7035377.769,567286.339,UTM zone 32N
63.44049456,10.34882440,-1.378,-6.750,16.779,60802,11.100,2026-04-22T17:06:27.835Z,14.882,7035377.838,567286.183,UTM zone 32N
63.44049679,10.34881382,-1.410,-6.502,16.252,60802,11.100,2026-04-22T17:06:27.835Z,14.850,7035378.075,567285.650,UTM zone 32N
63.44049750,10.34881045,-1.430,-6.423,16.084,60802,11.100,2026-04-22T17:06:27.835Z,14.830,7035378.150,567285.480,UTM zone 32N
63.44048438,10.34887287,-1.124,-7.883,19.191,60803,11.150,2026-04-22T17:06:27.885Z,15.136,7035376.754,567288.624,UTM zone 32N
63.44048756,10.34885779,-1.193,-7.530,18.440,60803,11.150,2026-04-22T17:06:27.885Z,15.067,7035377.092,567287.865,UTM zone 32N
63.44049027,10.34884484,-1.287,-7.228,17.796,60803,11.150,2026-04-22T17:06:27.885Z,14.973,7035377.381,567287.213,UTM zone 32N
63.44049181,10.34883758,-1.280,-7.056,17.435,60803,11.150,2026-04-22T17:06:27.885Z,14.980,7035377.545,567286.847,UTM zone 32N
63.44049381,10.34882801,-1.369,-6.834,16.958,60803,11.150,2026-04-22T17:06:27.885Z,14.891,7035377.758,567286.365,UTM zone 32N
63.44049446,10.34882490,-1.402,-6.762,16.803,60803,11.150,2026-04-22T17:06:27.885Z,14.858,7035377.827,567286.208,UTM zone 32N
63.44049641,10.34881570,-1.382,-6.544,16.346,60803,11.150,2026-04-22T17:06:27.885Z,14.878,7035378.035,567285.745,UTM zone 32N
63.44049701,10.34881281,-1.431,-6.477,16.202,60803,11.150,2026-04-22T17:06:27.885Z,14.829,7035378.098,567285.599,UTM zone 32N
63.44049761,10.34880993,-1.467,-6.411,16.059,60803,11.150,2026-04-22T17:06:27.885Z,14.793,7035378.162,567285.454,UTM zone 32N
63.44048454,10.34887251,-1.233,-7.866,19.173,60804,11.200,2026-04-22T17:06:27.935Z,15.027,7035376.772,567288.606,UTM zone 32N
63.44049029,10.34884528,-1.234,-7.226,17.818,60804,11.200,2026-04-22T17:06:27.935Z,15.026,7035377.383,567287.234,UTM zone 32N
63.44049279,10.34883328,-1.326,-6.947,17.221,60804,11.200,2026-04-22T17:06:27.935Z,14.934,7035377.649,567286.630,UTM zone 32N
63.44049381,10.34882845,-1.330,-6.834,16.980,60804,11.200,2026-04-22T17:06:27.935Z,14.930,7035377.758,567286.387,UTM zone 32N
63.44049453,10.34882489,-1.411,-6.753,16.803,60804,11.200,2026-04-22T17:06:27.935Z,14.849,7035377.835,567286.207,UTM zone 32N
63.44049688,10.34881375,-1.423,-6.492,16.249,60804,11.200,2026-04-22T17:06:27.935Z,14.837,7035378.085,567285.646,UTM zone 32N
63.44049034,10.34884522,-1.252,-7.220,17.815,60805,11.250,2026-04-22T17:06:27.985Z,15.008,7035377.389,567287.231,UTM zone 32N
63.44049387,10.34882839,-1.343,-6.827,16.977,60805,11.250,2026-04-22T17:06:27.985Z,14.917,7035377.764,567286.384,UTM zone 32N
63.44049540,10.34882112,-1.367,-6.657,16.616,60805,11.250,2026-04-22T17:06:27.985Z,14.893,7035377.927,567286.018,UTM zone 32N
63.44049661,10.34881520,-1.493,-6.522,16.321,60805,11.250,2026-04-22T17:06:27.985Z,14.767,7035378.056,567285.719,UTM zone 32N
63.44049765,10.34881032,-1.450,-6.406,16.078,60805,11.250,2026-04-22T17:06:27.985Z,14.810,7035378.167,567285.473,UTM zone 32N
63.44048479,10.34887228,-1.185,-7.838,19.162,60806,11.300,2026-04-22T17:06:28.035Z,15.075,7035376.799,567288.594,UTM zone 32N
63.44048782,10.34885777,-1.251,-7.500,18.440,60806,11.300,2026-04-22T17:06:28.035Z,15.009,7035377.122,567287.863,UTM zone 32N
63.44049045,10.34884522,-1.270,-7.207,17.815,60806,11.300,2026-04-22T17:06:28.035Z,14.990,7035377.402,567287.231,UTM zone 32N
63.44049271,10.34883435,-1.383,-6.956,17.274,60806,11.300,2026-04-22T17:06:28.035Z,14.877,7035377.642,567286.684,UTM zone 32N
63.44049397,10.34882838,-1.357,-6.816,16.977,60806,11.300,2026-04-22T17:06:28.035Z,14.903,7035377.776,567286.383,UTM zone 32N
63.44049550,10.34882110,-1.379,-6.646,16.614,60806,11.300,2026-04-22T17:06:28.035Z,14.881,7035377.938,567286.016,UTM zone 32N
63.44049682,10.34881467,-1.483,-6.498,16.294,60806,11.300,2026-04-22T17:06:28.035Z,14.777,7035378.079,567285.692,UTM zone 32N
63.44049775,10.34881029,-1.459,-6.395,16.076,60806,11.300,2026-04-22T17:06:28.035Z,14.801,7035378.178,567285.471,UTM zone 32N
63.44048860,10.34885432,-1.298,-7.414,18.268,60807,11.350,2026-04-22T17:06:28.085Z,14.962,7035377.204,567287.689,UTM zone 32N
63.44049064,10.34884459,-1.277,-7.186,17.784,60807,11.350,2026-04-22T17:06:28.085Z,14.983,7035377.422,567287.199,UTM zone 32N
63.44049270,10.34883474,-1.343,-6.957,17.293,60807,11.350,2026-04-22T17:06:28.085Z,14.917,7035377.641,567286.703,UTM zone 32N
63.44049404,10.34882833,-1.371,-6.808,16.974,60807,11.350,2026-04-22T17:06:28.085Z,14.889,7035377.784,567286.380,UTM zone 32N
63.44049445,10.34882631,-1.435,-6.762,16.874,60807,11.350,2026-04-22T17:06:28.085Z,14.825,7035377.828,567286.279,UTM zone 32N
63.44049557,10.34882105,-1.391,-6.638,16.612,60807,11.350,2026-04-22T17:06:28.085Z,14.869,7035377.946,567286.014,UTM zone 32N
63.44049712,10.34881361,-1.452,-6.465,16.242,60807,11.350,2026-04-22T17:06:28.085Z,14.808,7035378.111,567285.639,UTM zone 32N
63.44048501,10.34887224,-1.233,-7.814,19.160,60808,11.400,2026-04-22T17:06:28.135Z,14.967,7035376.824,567288.592,UTM zone 32N
63.44049059,10.34884557,-1.240,-7.193,17.832,60808,11.400,2026-04-22T17:06:28.135Z,14.960,7035377.417,567287.248,UTM zone 32N
63.44049211,10.34883829,-1.239,-7.023,17.470,60808,11.400,2026-04-22T17:06:28.135Z,14.961,7035377.579,567286.882,UTM zone 32N
63.44049374,10.34883042,-1.379,-6.842,17.078,60808,11.400,2026-04-22T17:06:28.135Z,14.821,7035377.752,567286.485,UTM zone 32N
63.44049530,10.34882298,-1.350,-6.668,16.708,60808,11.400,2026-04-22T17:06:28.135Z,14.850,7035377.918,567286.111,UTM zone 32N
63.44049715,10.34881406,-1.482,-6.462,16.264,60808,11.400,2026-04-22T17:06:28.135Z,14.718,7035378.115,567285.661,UTM zone 32N
63.44048498,10.34887259,-1.161,-7.817,19.177,60809,11.450,2026-04-22T17:06:28.185Z,15.039,7035376.820,567288.609,UTM zone 32N
63.44048800,10.34885809,-1.231,-7.480,18.456,60809,11.450,2026-04-22T17:06:28.185Z,14.969,7035377.142,567287.879,UTM zone 32N
63.44048892,10.34885367,-1.322,-7.378,18.236,60809,11.450,2026-04-22T17:06:28.185Z,14.878,7035377.240,567287.656,UTM zone 32N
63.44049280,10.34883511,-1.314,-6.946,17.312,60809,11.450,2026-04-22T17:06:28.185Z,14.886,7035377.653,567286.721,UTM zone 32N
63.44049476,10.34882569,-1.441,-6.728,16.843,60809,11.450,2026-04-22T17:06:28.185Z,14.759,7035377.861,567286.247,UTM zone 32N
63.44049761,10.34881206,-1.461,-6.410,16.164,60809,11.450,2026-04-22T17:06:28.185Z,14.739,7035378.165,567285.560,UTM zone 32N
63.44048509,10.34887266,-1.176,-7.804,19.181,60810,11.500,2026-04-22T17:06:28.235Z,15.024,7035376.833,567288.612,UTM zone 32N
63.44048882,10.34885474,-1.271,-7.390,18.289,60810,11.500,2026-04-22T17:06:28.235Z,14.929,7035377.229,567287.710,UTM zone 32N
63.44049289,10.34883513,-1.323,-6.936,17.313,60810,11.500,2026-04-22T17:06:28.235Z,14.877,7035377.663,567286.722,UTM zone 32N
63.44049455,10.34882716,-1.371,-6.752,16.916,60810,11.500,2026-04-22T17:06:28.235Z,14.829,7035377.839,567286.321,UTM zone 32N
63.44049574,10.34882143,-1.375,-6.619,16.631,60810,11.500,2026-04-22T17:06:28.235Z,14.825,7035377.965,567286.032,UTM zone 32N
63.44049779,10.34881156,-1.446,-6.391,16.140,60810,11.500,2026-04-22T17:06:28.235Z,14.754,7035378.183,567285.535,UTM zone 32N
63.44049065,10.34884597,-1.202,-7.186,17.852,60811,11.550,2026-04-22T17:06:28.285Z,14.998,7035377.424,567287.268,UTM zone 32N
63.44049224,10.34883829,-1.263,-7.008,17.470,60811,11.550,2026-04-22T17:06:28.285Z,14.937,7035377.594,567286.881,UTM zone 32N
63.44049290,10.34883513,-1.326,-6.936,17.313,60811,11.550,2026-04-22T17:06:28.285Z,14.874,7035377.663,567286.722,UTM zone 32N
63.44049488,10.34882560,-1.389,-6.715,16.839,60811,11.550,2026-04-22T17:06:28.285Z,14.811,7035377.874,567286.242,UTM zone 32N
63.44049759,10.34881252,-1.435,-6.413,16.187,60811,11.550,2026-04-22T17:06:28.285Z,14.765,7035378.163,567285.583,UTM zone 32N
63.44048494,10.34887403,-1.192,-7.821,19.249,60812,11.600,2026-04-22T17:06:28.335Z,15.008,7035376.818,567288.681,UTM zone 32N
63.44049059,10.34884667,-1.210,-7.192,17.887,60812,11.600,2026-04-22T17:06:28.335Z,14.990,7035377.418,567287.303,UTM zone 32N
63.44049295,10.34883523,-1.324,-6.930,17.318,60812,11.600,2026-04-22T17:06:28.335Z,14.876,7035377.669,567286.727,UTM zone 32N
63.44049383,10.34883093,-1.347,-6.831,17.104,60812,11.600,2026-04-22T17:06:28.335Z,14.853,7035377.763,567286.510,UTM zone 32N
63.44049480,10.34882624,-1.403,-6.723,16.870,60812,11.600,2026-04-22T17:06:28.335Z,14.797,7035377.866,567286.274,UTM zone 32N
63.44049609,10.34881998,-1.383,-6.580,16.559,60812,11.600,2026-04-22T17:06:28.335Z,14.817,7035378.004,567285.959,UTM zone 32N
63.44049762,10.34881259,-1.434,-6.410,16.191,60812,11.600,2026-04-22T17:06:28.335Z,14.766,7035378.166,567285.587,UTM zone 32N
63.44048972,10.34885070,-1.191,-7.289,18.088,60813,11.650,2026-04-22T17:06:28.385Z,15.009,7035377.326,567287.506,UTM zone 32N
63.44049074,10.34884574,-1.254,-7.175,17.841,60813,11.650,2026-04-22T17:06:28.385Z,14.946,7035377.435,567287.256,UTM zone 32N
63.44049290,10.34883528,-1.314,-6.935,17.320,60813,11.650,2026-04-22T17:06:28.385Z,14.886,7035377.664,567286.730,UTM zone 32N
63.44049390,10.34883042,-1.324,-6.823,17.078,60813,11.650,2026-04-22T17:06:28.385Z,14.876,7035377.770,567286.485,UTM zone 32N
63.44049466,10.34882674,-1.348,-6.739,16.895,60813,11.650,2026-04-22T17:06:28.385Z,14.852,7035377.851,567286.299,UTM zone 32N
63.44049604,10.34882004,-1.376,-6.585,16.562,60813,11.650,2026-04-22T17:06:28.385Z,14.824,7035377.998,567285.962,UTM zone 32N
63.44049757,10.34881265,-1.428,-6.416,16.194,60813,11.650,2026-04-22T17:06:28.385Z,14.772,7035378.160,567285.590,UTM zone 32N
63.44048515,10.34887341,-1.046,-7.798,19.218,60814,11.700,2026-04-22T17:06:28.435Z,15.154,7035376.840,567288.650,UTM zone 32N
63.44048811,10.34885888,-1.133,-7.468,18.495,60814,11.700,2026-04-22T17:06:28.435Z,15.067,7035377.156,567287.918,UTM zone 32N
63.44049219,10.34883899,-1.177,-7.014,17.505,60814,11.700,2026-04-22T17:06:28.435Z,15.023,7035377.588,567286.916,UTM zone 32N
63.44049299,10.34883502,-1.355,-6.926,17.307,60814,11.700,2026-04-22T17:06:28.435Z,14.845,7035377.673,567286.716,UTM zone 32N
63.44049445,10.34882788,-1.303,-6.762,16.952,60814,11.700,2026-04-22T17:06:28.435Z,14.897,7035377.829,567286.357,UTM zone 32N
63.44049764,10.34881228,-1.399,-6.407,16.175,60814,11.700,2026-04-22T17:06:28.435Z,14.801,7035378.168,567285.571,UTM zone 32N
63.44048805,10.34885896,-1.108,-7.475,18.499,60815,11.750,2026-04-22T17:06:28.485Z,15.122,7035377.149,567287.922,UTM zone 32N
63.44049219,10.34883868,-1.216,-7.014,17.490,60815,11.750,2026-04-22T17:06:28.485Z,15.014,7035377.589,567286.901,UTM zone 32N
63.44049295,10.34883495,-1.269,-6.929,17.304,60815,11.750,2026-04-22T17:06:28.485Z,14.961,7035377.669,567286.713,UTM zone 32N
63.44049383,10.34883067,-1.294,-6.832,17.091,60815,11.750,2026-04-22T17:06:28.485Z,14.936,7035377.762,567286.497,UTM zone 32N
63.44049458,10.34882698,-1.320,-6.748,16.907,60815,11.750,2026-04-22T17:06:28.485Z,14.910,7035377.842,567286.312,UTM zone 32N
63.44049595,10.34882028,-1.352,-6.596,16.574,60815,11.750,2026-04-22T17:06:28.485Z,14.878,7035377.988,567285.974,UTM zone 32N
63.44049746,10.34881288,-1.408,-6.428,16.205,60815,11.750,2026-04-22T17:06:28.485Z,14.822,7035378.148,567285.602,UTM zone 32N
63.44048512,10.34887369,-0.984,-7.801,19.232,60816,11.800,2026-04-22T17:06:28.535Z,15.246,7035376.838,567288.664,UTM zone 32N
63.44048812,10.34885879,-1.158,-7.467,18.491,60816,11.800,2026-04-22T17:06:28.535Z,15.072,7035377.157,567287.914,UTM zone 32N
63.44048975,10.34885077,-1.195,-7.286,18.091,60816,11.800,2026-04-22T17:06:28.535Z,15.035,7035377.329,567287.510,UTM zone 32N
63.44049205,10.34883946,-1.207,-7.030,17.528,60816,11.800,2026-04-22T17:06:28.535Z,15.023,7035377.574,567286.940,UTM zone 32N
63.44049497,10.34882505,-1.304,-6.705,16.811,60816,11.800,2026-04-22T17:06:28.535Z,14.926,7035377.883,567286.214,UTM zone 32N
63.44049739,10.34881305,-1.396,-6.435,16.214,60816,11.800,2026-04-22T17:06:28.535Z,14.834,7035378.141,567285.610,UTM zone 32N
63.44048898,10.34885426,-1.149,-7.372,18.265,60817,11.850,2026-04-22T17:06:28.585Z,15.081,7035377.247,567287.686,UTM zone 32N
63.44049216,10.34883856,-1.237,-7.018,17.484,60817,11.850,2026-04-22T17:06:28.585Z,14.993,7035377.584,567286.895,UTM zone 32N
63.44049499,10.34882458,-1.275,-6.702,16.788,60817,11.850,2026-04-22T17:06:28.585Z,14.955,7035377.886,567286.191,UTM zone 32N
63.44049589,10.34882011,-1.366,-6.603,16.565,60817,11.850,2026-04-22T17:06:28.585Z,14.864,7035377.980,567285.966,UTM zone 32N
63.44049741,10.34881264,-1.366,-6.434,16.193,60817,11.850,2026-04-22T17:06:28.585Z,14.864,7035378.142,567285.590,UTM zone 32N
63.44048807,10.34885908,-1.112,-7.473,18.505,60818,11.900,2026-04-22T17:06:28.635Z,15.118,7035377.151,567287.928,UTM zone 32N
63.44048919,10.34885346,-1.191,-7.349,18.225,60818,11.900,2026-04-22T17:06:28.635Z,15.039,7035377.269,567287.645,UTM zone 32N
63.44049215,10.34883874,-1.220,-7.018,17.492,60818,11.900,2026-04-22T17:06:28.635Z,15.010,7035377.584,567286.904,UTM zone 32N
63.44049297,10.34883457,-1.326,-6.927,17.285,60818,11.900,2026-04-22T17:06:28.635Z,14.904,7035377.671,567286.694,UTM zone 32N
63.44049438,10.34882756,-1.338,-6.770,16.936,60818,11.900,2026-04-22T17:06:28.635Z,14.892,7035377.821,567286.341,UTM zone 32N
63.44049745,10.34881235,-1.390,-6.429,16.179,60818,11.900,2026-04-22T17:06:28.635Z,14.840,7035378.146,567285.575,UTM zone 32N
63.44048514,10.34887336,-1.091,-7.799,19.216,60819,11.950,2026-04-22T17:06:28.685Z,15.139,7035376.840,567288.647,UTM zone 32N
63.44048789,10.34885977,-1.102,-7.493,18.539,60819,11.950,2026-04-22T17:06:28.685Z,15.128,7035377.131,567287.963,UTM zone 32N
63.44049197,10.34883942,-1.218,-7.039,17.526,60819,11.950,2026-04-22T17:06:28.685Z,15.012,7035377.565,567286.938,UTM zone 32N
63.44049409,10.34882878,-1.356,-6.803,16.997,60819,11.950,2026-04-22T17:06:28.685Z,14.874,7035377.789,567286.403,UTM zone 32N
63.44049537,10.34882245,-1.352,-6.661,16.681,60819,11.950,2026-04-22T17:06:28.685Z,14.878,7035377.925,567286.084,UTM zone 32N
63.44049738,10.34881245,-1.382,-6.436,16.184,60819,11.950,2026-04-22T17:06:28.685Z,14.848,7035378.139,567285.580,UTM zone 32N
63.44048416,10.34887884,-1.034,-7.908,19.489,60820,12.000,2026-04-22T17:06:28.735Z,15.196,7035376.736,567288.923,UTM zone 32N
63.44048837,10.34885774,-1.141,-7.439,18.438,60820,12.000,2026-04-22T17:06:28.735Z,15.089,7035377.183,567287.860,UTM zone 32N
63.44048875,10.34885573,-1.273,-7.398,18.338,60820,12.000,2026-04-22T17:06:28.735Z,14.957,7035377.223,567287.759,UTM zone 32N
63.44049286,10.34883524,-1.249,-6.939,17.318,60820,12.000,2026-04-22T17:06:28.735Z,14.981,7035377.660,567286.727,UTM zone 32N
63.44049488,10.34882512,-1.304,-6.715,16.815,60820,12.000,2026-04-22T17:06:28.735Z,14.926,7035377.874,567286.218,UTM zone 32N
63.44049738,10.34881258,-1.376,-6.437,16.190,60820,12.000,2026-04-22T17:06:28.735Z,14.854,7035378.139,567285.587,UTM zone 32N
63.44048939,10.34885282,-1.216,-7.326,18.193,60821,12.060,2026-04-22T17:06:28.795Z,15.064,7035377.291,567287.613,UTM zone 32N
63.44049229,10.34883826,-1.306,-7.003,17.469,60821,12.060,2026-04-22T17:06:28.795Z,14.974,7035377.599,567286.880,UTM zone 32N
63.44049498,10.34882480,-1.344,-6.703,16.799,60821,12.060,2026-04-22T17:06:28.795Z,14.936,7035377.885,567286.202,UTM zone 32N
63.44049749,10.34881224,-1.405,-6.424,16.174,60821,12.060,2026-04-22T17:06:28.795Z,14.875,7035378.151,567285.570,UTM zone 32N
63.44048432,10.34887870,-1.115,-7.890,19.482,60822,12.100,2026-04-22T17:06:28.835Z,15.165,7035376.754,567288.916,UTM zone 32N
63.44048933,10.34885353,-1.222,-7.333,18.229,60822,12.100,2026-04-22T17:06:28.835Z,15.058,7035377.285,567287.648,UTM zone 32N
63.44048763,10.34886171,-1.621,-7.522,18.636,60822,12.100,2026-04-22T17:06:28.835Z,14.659,7035377.104,567288.060,UTM zone 32N
63.44049395,10.34883027,-1.369,-6.819,17.071,60822,12.100,2026-04-22T17:06:28.835Z,14.911,7035377.775,567286.477,UTM zone 32N
63.44049503,10.34882489,-1.342,-6.698,16.803,60822,12.100,2026-04-22T17:06:28.835Z,14.938,7035377.890,567286.206,UTM zone 32N
63.44049553,10.34882235,-1.381,-6.643,16.677,60822,12.100,2026-04-22T17:06:28.835Z,14.899,7035377.943,567286.078,UTM zone 32N
63.44049744,10.34881277,-1.370,-6.430,16.200,60822,12.100,2026-04-22T17:06:28.835Z,14.910,7035378.146,567285.596,UTM zone 32N
63.44048829,10.34885881,-1.223,-7.448,18.491,60823,12.150,2026-04-22T17:06:28.885Z,15.057,7035377.175,567287.914,UTM zone 32N
63.44049247,10.34883781,-1.291,-6.982,17.446,60823,12.150,2026-04-22T17:06:28.885Z,14.989,7035377.619,567286.857,UTM zone 32N
63.44049504,10.34882492,-1.343,-6.697,16.805,60823,12.150,2026-04-22T17:06:28.885Z,14.937,7035377.891,567286.208,UTM zone 32N
63.44049554,10.34882238,-1.381,-6.641,16.678,60823,12.150,2026-04-22T17:06:28.885Z,14.899,7035377.945,567286.080,UTM zone 32N
63.44049754,10.34881236,-1.404,-6.419,16.179,60823,12.150,2026-04-22T17:06:28.885Z,14.876,7035378.157,567285.575,UTM zone 32N
63.44048537,10.34887383,-1.067,-7.774,19.239,60824,12.200,2026-04-22T17:06:28.935Z,15.213,7035376.865,567288.670,UTM zone 32N
63.44048827,10.34885923,-1.151,-7.451,18.512,60824,12.200,2026-04-22T17:06:28.935Z,15.129,7035377.173,567287.935,UTM zone 32N
63.44049240,10.34883843,-1.307,-6.991,17.477,60824,12.200,2026-04-22T17:06:28.935Z,14.973,7035377.611,567286.888,UTM zone 32N
63.44049508,10.34882495,-1.346,-6.692,16.806,60824,12.200,2026-04-22T17:06:28.935Z,14.934,7035377.896,567286.209,UTM zone 32N
63.44048557,10.34887284,-1.162,-7.751,19.189,60825,12.250,2026-04-22T17:06:28.985Z,15.118,7035376.887,567288.620,UTM zone 32N
63.44048848,10.34885822,-1.229,-7.427,18.462,60825,12.250,2026-04-22T17:06:28.985Z,15.051,7035377.195,567287.884,UTM zone 32N
63.44049317,10.34883464,-1.361,-6.905,17.288,60825,12.250,2026-04-22T17:06:28.985Z,14.919,7035377.693,567286.697,UTM zone 32N
63.44049530,10.34882394,-1.380,-6.668,16.756,60825,12.250,2026-04-22T17:06:28.985Z,14.900,7035377.919,567286.158,UTM zone 32N
63.44048442,10.34887872,-1.153,-7.879,19.482,60826,12.300,2026-04-22T17:06:29.035Z,15.127,7035376.764,567288.916,UTM zone 32N
63.44048850,10.34885817,-1.244,-7.425,18.460,60826,12.300,2026-04-22T17:06:29.035Z,15.036,7035377.198,567287.882,UTM zone 32N
63.44049090,10.34884612,-1.273,-7.158,17.860,60826,12.300,2026-04-22T17:06:29.035Z,15.007,7035377.453,567287.275,UTM zone 32N
63.44049320,10.34883458,-1.371,-6.902,17.286,60826,12.300,2026-04-22T17:06:29.035Z,14.909,7035377.696,567286.694,UTM zone 32N
63.44049531,10.34882398,-1.449,-6.667,16.758,60826,12.300,2026-04-22T17:06:29.035Z,14.831,7035377.920,567286.160,UTM zone 32N
63.44048552,10.34887307,-1.113,-7.756,19.201,60827,12.350,2026-04-22T17:06:29.085Z,15.167,7035376.882,567288.632,UTM zone 32N
63.44048875,10.34885686,-1.245,-7.397,18.395,60827,12.350,2026-04-22T17:06:29.085Z,15.035,7035377.224,567287.816,UTM zone 32N
63.44049237,10.34883867,-1.283,-6.994,17.489,60827,12.350,2026-04-22T17:06:29.085Z,14.997,7035377.608,567286.900,UTM zone 32N
63.44049320,10.34883448,-1.385,-6.901,17.280,60827,12.350,2026-04-22T17:06:29.085Z,14.895,7035377.697,567286.689,UTM zone 32N
63.44049564,10.34882223,-1.409,-6.630,16.670,60827,12.350,2026-04-22T17:06:29.085Z,14.871,7035377.956,567286.072,UTM zone 32N
63.44049773,10.34881173,-1.458,-6.398,16.148,60827,12.350,2026-04-22T17:06:29.085Z,14.822,7035378.177,567285.544,UTM zone 32N
63.44048561,10.34887290,-1.142,-7.746,19.193,60828,12.400,2026-04-22T17:06:29.135Z,15.108,7035376.891,567288.623,UTM zone 32N
63.44048883,10.34885667,-1.269,-7.388,18.385,60828,12.400,2026-04-22T17:06:29.135Z,14.981,7035377.233,567287.806,UTM zone 32N
63.44049265,10.34883746,-1.346,-6.963,17.429,60828,12.400,2026-04-22T17:06:29.135Z,14.904,7035377.638,567286.839,UTM zone 32N
63.44049572,10.34882200,-1.423,-6.621,16.659,60828,12.400,2026-04-22T17:06:29.135Z,14.827,7035377.964,567286.061,UTM zone 32N
63.44048460,10.34887764,-1.235,-7.859,19.428,60829,12.450,2026-04-22T17:06:29.185Z,15.015,7035376.784,567288.862,UTM zone 32N
