packet_index,ping_number,pwr_up_msec,utc_msec,utc_iso,ping_hz,sos_mps,listening_sec,pulse_sec,point_index,angle_rad,angle_deg,tof_s,range_m,y_m,z_m,reserved0,reserved1
8577,57669,8024899,1776877015770,2026-04-22T16:56:55.770000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,2,-0.3490658402442932,-19.99999941818584,0.001952586928382516,1.464440196286887,-0.5008680318519638,-1.3761236511191557,4294967295,4294967295
8577,57669,8024899,1776877015770,2026-04-22T16:56:55.770000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,3,-0.12217304855585098,-7.000000052497138,0.0029525868594646454,2.214440144598484,-0.2698723684460696,-2.197934043314008,4294967295,4294967295
8577,57669,8024899,1776877015770,2026-04-22T16:56:55.770000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,4,-0.03490658476948738,-1.9999999845072665,0.0028275868389755487,2.1206901292316616,-0.07401101759906312,-2.1193982621240757,4294967295,4294967295
8577,57669,8024899,1776877015770,2026-04-22T16:56:55.770000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,5,0.06981316953897476,3.999999969014533,0.0033025869634002447,2.4769402225501835,0.1727826142638274,-2.4709065207520724,4294967295,4294967295
8594,57670,8024949,1776877015820,2026-04-22T16:56:55.820000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,0,-0.6108652353286743,-34.99999983559887,0.002177586778998375,1.6331900842487812,-0.9367593445685873,-1.337830998912782,4294967295,4294967295
8594,57670,8024949,1776877015820,2026-04-22T16:56:55.820000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,1,-0.5585053563117981,-31.999999752116263,0.0022525868844240904,1.6894401633180678,-0.8952668821130061,-1.43272651794536,4294967295,4294967295
8594,57670,8024949,1776877015820,2026-04-22T16:56:55.820000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,2,-0.5061454772949219,-28.99999966863366,0.002002586843445897,1.5019401325844228,-0.7281550177137157,-1.3136264431131295,4294967295,4294967295
8594,57670,8024949,1776877015820,2026-04-22T16:56:55.820000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,3,-0.3490658402442932,-19.99999941818584,0.0019275868544355035,1.4456901408266276,-0.4944551353749981,-1.3585043622987032,4294967295,4294967295
8594,57670,8024949,1776877015820,2026-04-22T16:56:55.820000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,4,-0.12217304855585098,-7.000000052497138,0.002927586901932955,2.195690176449716,-0.26758732212186026,-2.179323834586645,4294967295,4294967295
8594,57670,8024949,1776877015820,2026-04-22T16:56:55.820000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,5,-0.03490658476948738,-1.9999999845072665,0.002802586881443858,2.1019401610828936,-0.07335665315255008,-2.10065971594912,4294967295,4294967295
8594,57670,8024949,1776877015820,2026-04-22T16:56:55.820000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,6,0.0,0.0,0.0032025869004428387,2.401940175332129,0.0,-2.401940175332129,4294967295,4294967295
8594,57670,8024949,1776877015820,2026-04-22T16:56:55.820000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,7,0.06981316953897476,3.999999969014533,0.003402586793527007,2.5519400951452553,0.17801434086685725,-2.5457236974298123,4294967295,4294967295
8608,57671,8024999,1776877015870,2026-04-22T16:56:55.870000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,0,-0.593411922454834,-33.99999866940647,0.002177586778998375,1.6331900842487812,-0.9132682736870037,-1.3539759641756204,4294967295,4294967295
8608,57671,8024999,1776877015870,2026-04-22T16:56:55.870000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,1,-0.5235987901687622,-30.000000834826057,0.002102586906403303,1.5769401798024774,-0.788470109799687,-1.365670244468971,4294967295,4294967295
8608,57671,8024999,1776877015870,2026-04-22T16:56:55.870000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,2,-0.3490658402442932,-19.99999941818584,0.0018775869393721223,1.4081902045290917,-0.4816294021456424,-1.3232659487497274,4294967295,4294967295
8608,57671,8024999,1776877015870,2026-04-22T16:56:55.870000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,3,-0.12217304855585098,-7.000000052497138,0.002927586901932955,2.195690176449716,-0.26758732212186026,-2.179323834586645,4294967295,4294967295
8608,57671,8024999,1776877015870,2026-04-22T16:56:55.870000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,4,0.01745329238474369,0.9999999922536332,0.0032275868579745293,2.420690143480897,0.042246867915528244,-2.4203214606528807,4294967295,4294967295
8625,57672,8025049,1776877015920,2026-04-22T16:56:55.920000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,0,-0.5759586691856384,-33.000000918308665,0.0022525868844240904,1.6894401633180678,-0.9201350829742999,-1.4168837265323,4294967295,4294967295
8625,57672,8025049,1776877015920,2026-04-22T16:56:55.920000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,1,-0.41887903213500977,-24.000000667860846,0.0019775868859142065,1.4831901644356549,-0.6032678043195374,-1.3549616305084617,4294967295,4294967295
8625,57672,8025049,1776877015920,2026-04-22T16:56:55.920000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,2,-0.33161255717277527,-18.999999959540737,0.0019025868969038129,1.4269401726778597,-0.4645662775867743,-1.3491984398638655,4294967295,4294967295
8625,57672,8025049,1776877015920,2026-04-22T16:56:55.920000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,3,-0.13962633907794952,-7.999999938029066,0.002927586901932955,2.195690176449716,-0.30558100825232054,-2.1743218709182135,4294967295,4294967295
8625,57672,8025049,1776877015920,2026-04-22T16:56:55.920000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,4,0.01745329238474369,0.9999999922536332,0.0032275868579745293,2.420690143480897,0.042246867915528244,-2.4203214606528807,4294967295,4294967295
