packet_index,time_boot_ms,roll_rad,pitch_rad,yaw_rad,roll_deg,pitch_deg,yaw_deg,rollspeed_radps,pitchspeed_radps,yawspeed_radps
461,7937027,-0.03711285442113876,0.02531118132174015,2.0722203254699707,-2.126409924014689,1.4502238642260712,118.72947887065513,-0.03027210384607315,-0.031272631138563156,0.01733306422829628
474,7937067,-0.0374346487224102,0.02440463937819004,2.072688579559326,-2.144847379348904,1.398282836909063,118.75630785371494,-0.019582301378250122,-0.027722492814064026,0.01424772571772337
487,7937107,-0.037159308791160583,0.023825129494071007,2.0728626251220703,-2.1290715633568786,1.365079366362927,118.76627992990316,-0.006794698536396027,-0.021948138251900673,0.009032787755131721
492,7937127,-0.0368058905005455,0.023596512153744698,2.072831153869629,-2.1088221869019064,1.3519805576387234,118.76447675996228,0.00025475025177001953,-0.018717966973781586,0.005781357176601887
505,7937167,-0.03577364608645439,0.023387493565678596,2.0725646018981934,-2.049678938548531,1.3400046747027523,118.74920445697813,0.014087616465985775,-0.011944519355893135,-0.0013885833323001862
519,7937207,-0.034292615950107574,0.023258492350578308,2.072033405303955,-1.9648221624041737,1.3326134495254465,118.71876913403655,0.026988442987203598,-0.005946522578597069,-0.008615989238023758
524,7937227,-0.033445343375205994,0.02321169711649418,2.0717010498046875,-1.916277019765131,1.329932280111099,118.69972656663056,0.032685503363609314,-0.003986958414316177,-0.011974095366895199
537,7937267,-0.03162744268774986,0.02298683114349842,2.07094669342041,-1.812118982799964,1.3170484089023395,118.65650512956272,0.04134389013051987,-0.0024081822484731674,-0.017307845875620842
550,7937307,-0.02977556735277176,0.022387437522411346,2.070173740386963,-1.706014341921343,1.2827056841469866,118.61221818298435,0.046118758618831635,-0.006215037778019905,-0.020495448261499405
555,7937327,-0.02887084148824215,0.021900063380599022,2.069793462753296,-1.6541773682674716,1.2547812027773297,118.59042987953201,0.04710204154253006,-0.009958130307495594,-0.021297041326761246
568,7937367,-0.02713581919670105,0.020379086956381798,2.0690383911132812,-1.55476791360105,1.1676356729307833,118.54716746132915,0.046435169875621796,-0.02191251516342163,-0.021811364218592644
574,7937387,-0.026403125375509262,0.019391944631934166,2.068711996078491,-1.5127876499714477,1.1110765839612002,118.52846640338166,0.044795922935009,-0.029152821749448776,-0.021432317793369293
588,7937427,-0.025208180770277977,0.0169207826256752,2.068096399307251,-1.4443223673397687,0.9694894305094806,118.49319530650772,0.03880118578672409,-0.04554130509495735,-0.020088527351617813
601,7937467,-0.02453858219087124,0.014004179276525974,2.0675575733184814,-1.405957194771807,0.802380368089509,118.46232285145925,0.029188286513090134,-0.061062708497047424,-0.018504027277231216
605,7937487,-0.02439185418188572,0.012412774376571178,2.0672996044158936,-1.3975502991205793,0.7111995838256602,118.44754232209534,0.02323811501264572,-0.06767033040523529,-0.01765456050634384
620,7937527,-0.024378661066293716,0.009186625480651855,2.0668346881866455,-1.3967943892785293,0.5263548680086926,118.42090458433229,0.011162865906953812,-0.07716186344623566,-0.016277508810162544
633,7937567,-0.024812716990709305,0.005975767504423857,2.0664122104644775,-1.4216639618201918,0.3423862573549115,118.39669839391377,-0.0006853658705949783,-0.08122269064188004,-0.014833886176347733
637,7937587,-0.025144247338175774,0.00447101378813386,2.066239833831787,-1.4406592515105263,0.25617022020486857,118.38682194037393,-0.006057435646653175,-0.08123502135276794,-0.014107855968177319
652,7937627,-0.02608790248632431,0.0017607836052775383,2.065915107727051,-1.4947267088152298,0.10088546921823201,118.36821650507481,-0.015824677422642708,-0.07680018246173859,-0.012540135532617569
665,7937667,-0.02730243280529976,-0.00042835171916522086,2.065674304962158,-1.5643141701832006,-0.024542745655340252,118.35441952295139,-0.024187060073018074,-0.06685332953929901,-0.010561888106167316
669,7937687,-0.02795080654323101,-0.0011884631821885705,2.0656089782714844,-1.6014632489137828,-0.06809392444609252,118.35067657928623,-0.027406400069594383,-0.05984870344400406,-0.009302426129579544
